tijd,C6H5NO2,C6H6,N2O5
522,0.0013653219607213478,0.003900290150532289,0.02405172690838569
523,0.0013622347114383307,0.0038858545795207484,0.024070793353321754
524,0.001359148120325138,0.00387147666243053,0.024089801157081762
525,0.001356062247475554,0.0038571561451211213,0.024108750483665547
526,0.0013529771524134245,0.0038428927746685425,0.02412764149671132
527,0.0013498928940972597,0.0038286862993586537,0.024146474359495455
528,0.0013468095309248375,0.0038145364686804693,0.02416524923493227
529,0.0013437271207378037,0.0038004430333194845,0.02418396628557381
530,0.0013406457208262705,0.0037864057451510117,0.02420262567360958
531,0.001337565387933413,0.003772424357233529,0.02422122756086635
532,0.0013344861782600655,0.003758498623802039,0.02423977210880786
533,0.0013314081474693142,0.0037446283002614375,0.02425825947853459
534,0.001328331350691089,0.003730813143179893,0.02427668983078347
535,0.0013252558425267548,0.0037170529102822404,0.024295063325927627
536,0.0013221816770536976,0.0037033473604433783,0.024313380123976075
537,0.001319108907829913,0.003689696253681685,0.024331640384573444
538,0.0013160375878985902,0.0036760993511524417,0.02434984426699967
539,0.0013129677697926955,0.003662556415141263,0.024367991930169693
540,0.0013098995055395534,0.0036490672090575453,0.024386083532633124
541,0.0013068328466654263,0.0036356314974279216,0.024404119232573938
542,0.0013037678442000928,0.003622249045889726,0.024422099187810135
543,0.0013007045486814236,0.003608919621184473,0.02444002355579339
544,0.001297643010159956,0.003595642991151345,0.02445789249360872
545,0.001294583276640322,0.003582418926158678,0.02447570615888084
546,0.0012915253943529515,0.0035692471988517274,0.024493464709618846
547,0.001288469411364649,0.003556127580828906,0.02451116830212412
548,0.001285415375279801,0.0035430598447542473,0.02452881709232605
549,0.00128236333320766,0.003530043764385249,0.024546411235803263
550,0.0012793133317659613,0.003517079114567293,0.024563950887783764
551,0.0012762654170845307,0.003504165671228088,0.024581436203145117
552,0.0012732196348088744,0.0034913032113721384,0.02459886733641455
553,0.0012701760301037552,0.003478491513075231,0.024616244441769138
554,0.0012671346476567558,0.0034657303554789464,0.02463356767303592
555,0.0012640955316818245,0.003453019518785193,0.02465083718369207
556,0.0012610587259228102,0.003440358784250762,0.024668053126865024
557,0.0012580242736569807,0.003427747934181908,0.02468521565533262
558,0.0012549922176985267,0.003415186751928947,0.024702324921523265
559,0.0012519626004020518,0.003402675021880881,0.02471938107751604
560,0.0012489354636660481,0.0033902125294600453,0.024736384275040883
561,0.0012459108489363579,0.0033777990611167747,0.024753334665478688
562,0.0012428887972096192,0.0033654344043240947,0.024770232399861477
563,0.0012398693490366988,0.0033531183475724352,0.024787077628872518
564,0.0012368525445261098,0.003340850680364366,0.02480387050284647
565,0.0012338384233474154,0.003328631193209354,0.02482061117176952
566,0.001230827024734617,0.0033164596776185462,0.02483729978527953
567,0.0012278183874895293,0.0033043359260995693,0.024853936492666137
568,0.0012248125499851408,0.0032922597321513574,0.024870521442870934
569,0.0012218095501689585,0.0032802308902589988,0.024887054784487564
570,0.0012188094255663397,0.003268249195888608,0.024903536665761884
571,0.0012158122132838094,0.0032563144454822164,0.02491996723459207
572,0.0012128179500123612,0.0032444264364526894,0.02493634663852877
573,0.0012098266720307472,0.003232584967178663,0.024952675024775217
574,0.0012068384152087493,0.003220789836999504,0.024968952540187373
575,0.0012038532150104408,0.0032090408462102926,0.024985179331274046
576,0.0012008711064974288,0.003197337796056829,0.025001355544197027
577,0.0011978921243320862,0.00318568048873066,0.02501748132477121
578,0.0011949163027807667,0.003174068727364126,0.025033556818464725
579,0.001191943675717006,0.0031625023160254395,0.025049582170399053
580,0.0011889742765797732,0.0031509810597402784,0.025065557525390064
581,0.0011860081379324145,0.0031395047647489022,0.025081483028352478
582,0.0011830452922667605,0.003128073238028908,0.025097358823570955
583,0.001180085771827042,0.0031166862873960944,0.025113185054863346
584,0.0011771296084753273,0.0031053437215808584,0.025128961865706154
585,0.001174176833694477,0.0030940453502234944,0.025144689399234792
586,0.001171227478591083,0.003082790983869521,0.025160367798243856
587,0.001168281573898389,0.0030715804339650292,0.02517599720518739
588,0.0011653391499791986,0.0030604135128520548,0.02519157776217915
589,0.001162400236828762,0.0030492900337639743,0.025207109610992887
590,0.0011594648640776486,0.0030382098108209256,0.025222592893062605
591,0.0011565330609946043,0.0030271726590252518,0.025238027749482844
592,0.0011536048564893882,0.0030161783942569674,0.025253414321008954
593,0.0011506802791155972,0.003005226833269252,0.025268752748057354
594,0.001147759357073471,0.002994317793683962,0.025284043170705834
595,0.0011448421182126813,0.0029834510939871716,0.025299285728693808
596,0.001141928590035105,0.0029726265535247346,0.02531448056142261
597,0.0011390187996975797,0.0029618439924978695,0.02532962780795576
598,0.0011361127740146448,0.0029511032319587713,0.025344727607019262
599,0.001133210539461263,0.002940404093806243,0.025359780097001863
600,0.0011303121221755267,0.0029297464007813547,0.025374785415955357
601,0.0011274175479613492,0.002919129976463123,0.025389743701594854
602,0.0011245268422911366,0.002908554645264217,0.02540465509129908
603,0.0011216400303084451,0.0028980202324266854,0.025419519722110647
604,0.001118757136830621,0.0028875265640177115,0.025434337730736358
605,0.001115878186351424,0.002877073466925385,0.025449109253547483
606,0.001113003203043634,0.0028666607688545057,0.025463834426580047
607,0.0011101322107616419,0.0028562882983224048,0.025478513385535133
608,0.0011072652330440232,0.002845955884654791,0.025493146265779178
609,0.0011044022931160943,0.0028356633579816244,0.025507733202344236
610,0.0011015434138924543,0.002825410549233009,0.02552227432992831
611,0.0010986886179795083,0.002815197290135111,0.025536769782895628
612,0.0010958379276779745,0.002805023413206102,0.025551219695276937
613,0.0010929913649853757,0.002794888751752123,0.025565624200769816
614,0.0010901489515985126,0.0027847931398632766,0.025579983432738956
615,0.0010873107089159227,0.002774736412409637,0.02559429752421648
616,0.0010844766578861228,0.002764718405095656,0.02560856660807516
617,0.0010816468190246583,0.002754738954450686,0.025622790817012325
618,0.0010788212127933803,0.0027447978976824147,0.025636970283127516
619,0.0010759998593669314,0.002734895072762267,0.025651105138187337
620,0.0010731827786306157,0.0027250303184232416,0.025665195513630834
621,0.0010703699901826627,0.0027152034741561026,0.025679241540569903
622,0.0010675615133364706,0.0027054143802055963,0.025693243349789698
623,0.0010647573671228327,0.0026956628775666913,0.02570720107174906
624,0.0010619575702921467,0.002685948807980842,0.02572111483658094
625,0.001059162141316604,0.0026762720139322793,0.025734984774092817
626,0.0010563710983923643,0.0026666323386443217,0.025748811013767133
627,0.0010535844594417086,0.0026570296260757147,0.025762593684761723
628,0.0010508022421151775,0.00264746372091699,0.025776332915910246
629,0.0010480244637936901,0.0026379344685868527,0.025790028835722612
630,0.0010452511415906445,0.002628441715228591,0.025803681572385443
631,0.0010424822923540025,0.0026189853077065095,0.025817291253762486
632,0.001039717932668354,0.0026095650936023887,0.02583085800739508
633,0.0010369580788569645,0.002600180921211967,0.025844381960502587
634,0.0010342027469838067,0.002590832639541447,0.025857863239982844
635,0.0010314519528555701,0.0025815200983040267,0.02587130197241262
636,0.001028705712023656,0.002572243147916456,0.02588469828404806
637,0.0010259640397861538,0.002563001639495614,0.025898052300825154
638,0.001023226951189799,0.0025537954248551144,0.025911364148360188
639,0.0010204944610319134,0.0025446243565019322,0.025924633951950198
640,0.0010177665838623283,0.002535488287633057,0.025937861836573452
641,0.0010150433339852878,0.0025263870721321676,0.025951047926889903
642,0.0010123247254613368,0.002517320564566334,0.02596419234724166
643,0.0010096107721091897,0.0025082886201827424,0.025977295221653474
644,0.0010069014875075805,0.0024992910949054423,0.025990356673833186
645,0.0010041968849970968,0.002490327845332121,0.026003376827172235
646,0.0010014969776819945,0.0024813987287309004,0.026016355804746108
647,0.0009988017784319956,0.0024725036030371606,0.026029293729314847
648,0.0009961112998840675,0.002463642326850382,0.02604219072332352
649,0.000993425554444184,0.002454814759431019,0.026055046908902705
650,0.0009907445542890702,0.0024460207606973915,0.026067862407869003
651,0.0009880683114470042,0.0024372601911132213,0.02608063734171627
652,0.0009853968386261455,0.00242853291054113,0.02609337183151965
653,0.0009827301476969925,0.0024198387803411243,0.026106065998113385
654,0.0009800682500370312,0.0024111776628931506,0.026118719962051302
655,0.00097741115680654,0.0024025494212148914,0.026131333843575296
656,0.0009747588789502943,0.002393953918958707,0.02614390776261585
657,0.0009721114271992557,0.0023853910204086034,0.026156441838792514
658,0.0009694688120722437,0.0023768605904772202,0.026168936191414412
659,0.0009668310438775896,0.002368362494702847,0.026181390939480766
660,0.0009641981327147739,0.0023598965992464574,0.02619380620168138
661,0.0009615700884760452,0.0023514627708887724,0.02620618209639716
662,0.000958946920848023,0.002343060877027341,0.026218518741700624
663,0.0009563286393132824,0.0023346907856736498,0.026230816255356428
664,0.0009537152531519225,0.0023263523654502515,0.026243074754821863
665,0.0009511067714431164,0.002318045485587922,0.026255294357247404
666,0.0009485032030666436,0.002309770015922833,0.0262674751794772
667,0.0009459045567044077,0.0023015258268937575,0.02627961733804963
668,0.0009433108408419333,0.0022933127895392903,0.026291720949197808
669,0.0009407220637698483,0.002285130775495099,0.026303786128850128
670,0.0009381382335853474,0.0022769796569911903,0.026315812992630788
671,0.0009355593581936391,0.0022688593068492103,0.02632780165586033
672,0.000932985445309375,0.0022607695984797564,0.02633975223355618
673,0.000930416502458062,0.002252710405879723,0.02635166484043318
674,0.0009278525369774574,0.0022446816036296633,0.02636353959090415
675,0.0009252935560189457,0.002236683066891178,0.026375376599080402
676,0.0009227395665489,0.002228714671404328,0.026387175978772322
677,0.0009201905753500242,0.0022207762934850677,0.026398937843489897
678,0.0009176465890226788,0.002212867810022703,0.02641066230644328
679,0.0009151076139861894,0.0022049890984773735,0.026422349480543342
680,0.0009125736564801382,0.002197140036877558,0.026433999478402234
681,0.0009100447225656374,0.002189320503817603,0.02644561241233394
682,0.0009075208181265856,0.0021815303784552724,0.026457188394354847
683,0.0009050019488709075,0.0021737695405093255,0.026468727536184313
684,0.000902488120331776,0.0021660378702571138,0.02648022994924522
685,0.0008999793378688161,0.002158335248532203,0.026491695744664572
686,0.0008974756066692933,0.00215066155672202,0.02650312503327404
687,0.0008949769317492826,0.00214301667676552,0.026514517925610555
688,0.0008924833179548225,0.0021354004911508804,0.026525874531916883
689,0.0008899947699630497,0.0021278128829132145,0.02653719496214221
690,0.0008875112922833176,0.0021202537356323115,0.02654847932594271
691,0.0008850328892582973,0.0021127229334304,0.026559727732682153
692,0.0008825595650650614,0.002105220360969931,0.026570940291432477
693,0.0008800913237161498,0.0020977459034513916,0.026582117110974385
694,0.0008776281690606195,0.0020902994466111325,0.026593258299797938
695,0.0008751701047850763,0.0020828808767192285,0.026604363966103155
696,0.0008727171344146886,0.0020754900805773544,0.02661543421780061
697,0.0008702692613141855,0.002068126945516691,0.02662646916251203
698,0.0008678264886888363,0.0020607913593958496,0.026637468907570894
699,0.0008653888195854131,0.0020534832105988205,0.02664843356002306
700,0.0008629562568931367,0.0020462023880329504,0.026659363226627344
701,0.0008605288033446036,0.002038948781126933,0.02667025801385616
702,0.0008581064615166979,0.0020317222798288343,0.02668111802789612
703,0.0008556892338314843,0.002024522774604132,0.02669194337464864
704,0.0008532771225570842,0.0020173501564337854,0.02670273415973059
705,0.000850870129808535,0.002010204316812322,0.026713490488474875
706,0.000848468257548631,0.002003085147745954,0.0267242124659311
707,0.0008460715075887487,0.001995992541750714,0.02673490019686616
708,0.000843679881589653,0.0019889263918506147,0.026745553785764906
709,0.0008412933823722212,0.001981886589839051,0.026756173336602615
710,0.000838912016059112,0.0019748730234384814,0.02676675895247285
711,0.00083653578470744,0.001967885586067679,0.02677731073687116
712,0.0008341646898634843,0.00196092417212793,0.02678782879307684
713,0.0008317987329437326,0.0019539886764970565,0.026798313224087343
714,0.0008294379152359135,0.00194707899452728,0.026808764132618845
715,0.0008270822379000147,0.0019401950220431067,0.02681918162110687
716,0.000824731701969287,0.001933336655339229,0.02682956579170684
717,0.0008223863083512334,0.0019265037911784504,0.026839916746294698
718,0.0008200460578285827,0.0019196963267896284,0.026850234586467497
719,0.0008177109510602513,0.0019129141598656359,0.026860519413543983
720,0.0008153809885822872,0.0019061571885613453,0.026870771328565222
721,0.000813056170808802,0.0018994253114916297,0.026880990432295165
722,0.000810736498032887,0.0018927184277293845,0.026891176825221283
723,0.0008084219704275155,0.00188603643680357,0.026901330607555153
724,0.0008061125880464302,0.0018793792386972723,0.026911451879233078
725,0.0008038083508250162,0.0018727467338457834,0.02692154073991669
726,0.0008015092585811596,0.0018661388231347039,0.026931597288993553
727,0.0007992153110160915,0.0018595554078980612,0.0269416216255778
728,0.0007969265077152175,0.0018529963899164518,0.02695161384851072
729,0.0007946428481489326,0.0018464616714151997,0.0269615740563614
730,0.0007923643316734216,0.001839951155062537,0.026971502347427328
731,0.0007900909575314452,0.001833464743967803,0.026981398819735027
732,0.0007878227248531116,0.0018270023416796627,0.026991263571040668
733,0.0007855596326566333,0.0018205638521843466,0.0270010966988307
734,0.0007833016798490689,0.0018141491799039083,0.027010898300322488
735,0.0007810488652270522,0.0018077582296945037,0.027020668472464916
736,0.0007788011874775048,0.0018013909068446878,0.027030407311939054
737,0.0007765586451783353,0.0017950471170737334,0.027040114915158762
738,0.0007743212367991235,0.0017887267665299682,0.027049791378271345
739,0.0007720889607017902,0.001782429761789132,0.02705943679715818
740,0.000769861815141253,0.001776156009852753,0.027069051267435366
741,0.0007676397982660668,0.0017699054181465454,0.02707863488445435
742,0.0007654229081190501,0.0017636778945188244,0.0270881877433026
743,0.000763211142637897,0.0017574733472389434,0.02709770993880421
744,0.0007610044996557746,0.0017512916849957492,0.027107201565520586
745,0.0007588029769019054,0.0017451328168960577,0.02711666271775108
746,0.0007566065720021364,0.0017389966524631484,0.027126093489533643
747,0.0007544152824794918,0.0017328831016352804,0.02713549397464548
748,0.000752229105754713,0.001726792074764226,0.027144864266603702
749,0.0007500480391467837,0.0017207234826138254,0.027154204458665995
750,0.0007478720798734389,0.0017146772363585614,0.02716351464383128
751,0.0007457012250516622,0.001708653247582152,0.027172794914840353
752,0.0007435354716981657,0.0017026514282761644,0.027182045364176583
753,0.0007413748167298574,0.0016966716908386496,0.02719126608406656
754,0.0007392192569642936,0.0016907139480727925,0.027200457166480764
755,0.000737068789120116,0.001684778113185587,0.027209618703134236
756,0.0007349234098174755,0.0016788640997865277,0.02721875078548726
757,0.0007327831155784402,0.001672971821886321,0.027227853504746016
758,0.0007306479028273903,0.001667101193895619,0.027236926951863295
759,0.0007285177678913972,0.0016612521306237687,0.027245971217539133
760,0.000726392707000589,0.001655424547277585,0.027254986392221528
761,0.0007242727162885011,0.0016496183594601412,0.027263972566107107
762,0.0007221577917924123,0.0016438334831695791,0.0272729298291418
763,0.000720047929453666,0.0016380698347979404,0.02728185827102156
764,0.0007179431251179779,0.0016323273311300165,0.027290757981193015
765,0.0007158433745357287,0.0016266058893422179,0.027299629048854187
766,0.0007137486733622413,0.001620905427001464,0.027308471562955173
767,0.0007116590207540816,0.0016152258575491958,0.02731728561131968
768,0.0007095744169450025,0.001609567093344066,0.02732607128123843
769,0.0007074948579129045,0.0016039290523569285,0.027334828660773712
770,0.0007054203395522777,0.001598311652931492,0.02734355783774009
771,0.0007033508576855185,0.0015927148137693601,0.027352258899702362
772,0.0007012864080635395,0.0015871384539285123,0.027360931933976176
773,0.0006992269863663698,0.0015815824928218,0.027369577027628645
774,0.0006971725882037433,0.001576046850215459,0.027378194267478926
775,0.0006951232091156765,0.0015705314462276343,0.027386783740098848
776,0.0006930788445730355,0.0015650362013269249,0.027395345531813522
777,0.0006910394899780918,0.0015595610363309394,0.02740387972870192
778,0.0006890051406650669,0.0015541058724048696,0.027412386416597528
779,0.0006869757919006662,0.001548670631060078,0.02742086568108892
780,0.000684951438884602,0.0015432552341527015,0.027429317607520393
781,0.0006829320767501052,0.0015378596038822699,0.02743774228099257
782,0.0006809177005644264,0.0015324836627903403,0.027446139786363018
783,0.0006789083053293255,0.0015271273337591448,0.027454510208246866
784,0.0006769038859815511,0.0015217905400102566,0.027462853631017414
785,0.000674904437393308,0.0015164732051032694,0.027471170138806768
786,0.0006729099543727145,0.0015111752529344913,0.027479459815506434
787,0.0006709204316642482,0.0015058966077356566,0.02748772274476797
788,0.0006689358639491811,0.0015006371940726507,0.027495959010003575
789,0.0006669562458460039,0.0014953969368442512,0.02750416869438674
790,0.0006649815719108385,0.0014901757612808837,0.027512351880852857
791,0.0006630118366378405,0.0014849735929433935,0.027520508652099845
792,0.0006610470344595903,0.0014797903577218334,0.02752863909058878
793,0.0006590871597474732,0.0014746259818342634,0.027536743278544527
794,0.0006571322068120482,0.0014694803918255711,0.027544821297956355
795,0.0006551821699034068,0.001464353514566301,0.027552873230578586
796,0.0006532370432115195,0.0014592452772515055,0.027560899157931213
797,0.0006512968208665726,0.0014541556073996058,0.027568899161300533
798,0.000649361496939293,0.0014490844328512718,0.027576873321739786
799,0.0006474310654412628,0.0014440316817683153,0.027584821720069787
800,0.0006455055203252224,0.0014389972826325992,0.027592744436879566
801,0.0006435848554853626,0.0014339811642449616,0.02760064155252699
802,0.0006416690647576061,0.001428983255724156,0.027608513147139434
803,0.000639758141919878,0.0014240034865058058,0.027616359300614377
804,0.0006378520806923651,0.0014190417863413742,0.027624180092620076
805,0.0006359508747377638,0.001414098085297151,0.0276319756025962
806,0.000634054517661518,0.0014091723137532517,0.02763974590975447
807,0.0006321630030120456,0.0014042644024026346,0.027647491093079294
808,0.0006302763242809534,0.0013993742822501324,0.027655211231328435
809,0.0006283944749032418,0.0013945018846114978,0.02766290640303364
810,0.0006265174482574988,0.0013896471411124667,0.027670576686501285
