Tijd,x1,x2
0.0,-0.7516429234943837,0.0
0.5,-0.6517762687599467,0.2483147028437926
1.0,-0.9639807905497656,0.22825546965118862
1.5,-0.1494550788166087,0.47952823334374944
2.0,-0.64441746652382,0.510577061670559
2.5,-0.3872123849150339,0.32447596529184647
3.0,-0.09166928246115003,0.017876681878100265
3.5,0.012819212241466038,0.26840366616375755
4.0,0.1309417114453747,0.360659342978669
4.5,0.21958536921035351,0.0686898735442863
5.0,0.862114642166766,0.1301120009975847
5.5,0.5670191325635155,0.01652802529334562
6.0,0.4044609866575644,-0.025812989055437833
6.5,0.22194970685287846,-0.08293163590819697
7.0,0.31906283355322207,-0.186244956158001
7.5,0.25392649677468526,-0.015192156606172236
8.0,0.2517396150079476,-0.3518481252754216
8.5,0.19217626446437955,-0.3799637474107844
9.0,0.022526839121831968,-0.4443859451948824
9.5,-0.14279245230644813,-0.17864098153359928
10.0,-0.11090133591603048,-0.14654925045378558
10.5,-0.2589507614617984,-0.13191773250827868
11.0,-0.5041159043618961,-0.08871982533361852
11.5,-0.3814596182569402,-0.007494563981430237
12.0,-0.2537080340619809,0.0035397700354421573
12.5,-0.2356807445658156,0.05585619896389789
13.0,-0.31937071418380114,0.13035903303972537
13.5,-0.08871156038815191,0.17658466189218894
14.0,-0.17018799340158813,0.11043123545335058
14.5,-0.04520698565005803,0.19421482069238855
15.0,0.006928894881400135,0.10995242859428118
15.5,0.029372848642374667,0.04186101946142415
16.0,0.1579352680121787,0.13651169582337438
16.5,0.14120943902421307,0.08250446091976353
17.0,0.19721650303280513,0.01838922478419123
17.5,0.2051463593382481,0.00012664883233139877
18.0,0.1645182432003013,-0.005318023183755339
18.5,-0.0464806571459295,-0.02642969625188374
19.0,0.12888324159968934,-0.0691758781781696
19.5,0.09494207795975985,-0.13909455581221825
20.0,0.04871226272467197,-0.060367043783759324
20.5,0.03168028850856514,-0.09021325896765427
21.0,-0.022615250335270204,-0.08118029025581552
21.5,-0.024956238425567233,-0.04528195598704206
22.0,-0.08831775953093035,-0.03022210101952011
22.5,-0.08221496162962985,-0.0131633935472096
23.0,-0.12873683540011133,-0.011668931815535924
23.5,-0.1154954160591219,0.0012633940441670218
24.0,-0.07741482662405177,0.02002131190340811
24.5,-0.07906826043531984,0.024906731581139117
25.0,-0.10784753221711374,0.028208701157834998
25.5,-0.05164732268461611,0.023942120211255042
26.0,-0.02562876962232759,0.04927849091372706
26.5,-0.00020472117772926159,0.042413532246611506
27.0,0.016775742672261895,0.03316114514926672
27.5,0.0012391659602693193,0.02749995253160789
28.0,0.04378601662791376,0.04450854920884277
28.5,0.04550283073479928,0.013071777509278517
29.0,0.05293240836742579,0.0011576518680339247
29.5,0.08365214810617672,-0.0032266018107255517
30.0,0.06821950121060293,-0.017459804977453277
30.5,0.07057806133576192,-0.02948179739852422
31.0,0.04118567276803219,0.0019927928176317437
31.5,0.010529201865049818,-0.029119929289344343
32.0,0.009915719447185544,-0.02839419241958011
32.5,-0.00275941363345556,-0.020343442073891157
33.0,-0.01745015903911934,-0.013819528740561589
33.5,-0.028455958281816705,-0.0031833465329824933
34.0,-0.03540083233303645,-0.0110978702084297
34.5,-0.017211559699229786,-0.007640543338422918
35.0,-0.026755698923033002,-8.616750788068573e-06
35.5,-0.052511063917778614,0.0046248858722658485
36.0,-0.022685138443775944,0.01083145902651447
36.5,-0.03475491300694847,0.003550660213612885
37.0,-0.01166868613910071,0.013917847968676803
37.5,-0.008332579125278551,0.014980100976411885
38.0,-0.004264564270455708,0.013896676442060552
38.5,0.0031905359482787407,0.007251317257330659
39.0,0.015430163091606733,0.011653354805077655
39.5,0.004901544795514994,0.009392084066438133
40.0,0.007693753323038489,0.00619097456841742
40.5,0.026143641363365874,0.00103152854320587
41.0,0.024861398483248427,-0.0006441473922455664
41.5,0.022284011227375496,-0.00015849594578840097
42.0,0.012089346025319556,-0.006744282774230245
42.5,0.00609744386909257,-0.008734459401632288
43.0,0.00737479728270128,-0.005760511105929832
43.5,0.004701896417015687,-0.004177204327038225
44.0,0.0006384689562525454,-0.0018523421848677807
44.5,-0.0029146913850989953,0.002155908880135899
45.0,-0.0036382631938325256,-0.006922650051739947
45.5,-0.011332648780778538,-0.0026324165812322744
46.0,-0.009721843147096973,-0.001271716636371004
46.5,-0.007144343577078355,-0.0005056535245387098
47.0,-0.013167311932429468,0.0002170653201536652
47.5,-0.01039354382671817,0.0029742251039847683
48.0,-0.006439723354297788,0.0011349519227090152
48.5,-0.0050580868297164065,0.00433497566565145
49.0,-0.005234229958157681,0.00424573469812852
49.5,-0.0015985989715306007,0.0016890827080642346
