tijd,m1,m2,v
0.0,1149.0142459033698,958.5207096486446,3.5829196842906232
0.1,3217.259562520224,1796.8422527029,2.970741756309516
0.2,4921.511942039549,3318.34714338676,2.9179640274276055
0.30000000000000004,4570.260744795078,2615.8347381864005,3.099378638371267
0.4,4469.673835506954,1333.4030485481298,1.8402388426249334
0.5,3548.1731725541445,2179.504519847554,4.408352634021082
0.6000000000000001,3147.4305217222413,1788.7189732990387,6.113312250803365
0.7000000000000001,4074.304559604882,3130.872498253096,2.5570836746467043
0.8,3690.4286353143766,3132.4107642784365,3.0683513457794858
0.9,4951.399241337497,2454.447850215492,4.477966109946045
1.0,3678.152581672129,4599.207652448776,5.10649469383613
1.1,3090.170372921927,3639.3803273036615,3.3875283623256593
1.2000000000000002,4850.301852764859,1187.665549875777,3.3448432955076233
1.3,4873.612344745572,3475.519134043748,6.068687900518851
1.4000000000000001,4478.119222573704,2554.9715799169303,3.3269676978486795
1.5,3666.2053833940836,2389.3319059892233,8.140956854624104
1.6,5198.436727469978,1289.1516082701662,6.99670408387963
1.7000000000000002,4200.3298568544615,2152.4289042816167,7.771111043334308
1.8,6264.938023122158,3410.3446291896453,5.049632478320358
1.9000000000000001,4373.453329854958,2892.048766680736,8.95031988049185
2.0,4157.927863324028,2451.357287222432,4.737845530109397
2.1,3135.8122515350046,3186.003211999452,10.201642787119205
2.2,4819.2868123765,3288.522826983921,8.206288030987182
2.3000000000000003,4000.0974652531186,2764.265749358434,11.029203170956821
2.4000000000000004,4940.372942401353,3615.4838378069853,1.6447142238410333
2.5,6267.389555327487,2490.907269146181,7.110199059080114
2.6,5200.331451110675,966.86882826375,7.408470012058375
2.7,5639.698846539389,3409.985839519384,6.793238626971282
2.8000000000000003,3883.12230395809,1979.734055034555,10.387384111691533
2.9000000000000004,5667.584662494708,1933.5571323018155,9.517845753637278
3.0,5341.84198024212,2926.6139854737776,6.583106629301449
3.1,4708.851603220886,1973.6225469805063,4.725864424253023
3.2,5720.018445186164,2378.958534566312,8.517015133379841
3.3000000000000003,4912.238299762953,1252.034673323038,7.494920207244042
3.4000000000000004,4768.117100592705,1629.602443485849,8.226900732126598
3.5,5992.414022540772,3314.3954243586804,9.164001386543013
3.6,5789.485949089312,2040.9307690853652,3.719946991771673
3.7,5360.566781404339,2096.0040787027056,15.336379740717115
3.8000000000000003,5118.980421420407,2214.096722359824,8.776026647340869
3.9000000000000004,3546.3808939767023,2688.908156534304,10.92433578722523
4.0,6791.876334487467,1435.9950190712657,12.723860435670204
4.1000000000000005,3196.8239216478555,2290.2999577926857,14.903227174908622
4.2,3896.8878179235617,1594.2337351525553,9.298308340525196
4.3,4730.026579128108,1012.8800867583177,9.246900689050328
4.4,3814.157293022987,2133.094593801858,6.582720622155117
4.5,8239.954166715004,1409.0870478373756,8.236096070960473
4.6000000000000005,7029.643839963305,1145.6779672358095,9.765466666559945
4.7,7902.071315570753,927.441572257378,9.671864309696911
4.800000000000001,6145.943588866982,2180.8352970266756,5.776532801095091
4.9,3457.9056881840834,2014.8763828291294,10.02383239371542
5.0,6182.983818870871,1896.601077780398,7.339912080724654
5.1000000000000005,6177.353406492483,1843.3023798749077,7.257346486970553
5.2,9044.53105189484,1908.5103055783475,5.944942410291292
5.300000000000001,6968.988754341386,1166.1009091441063,11.45197475659052
5.4,7876.996532453063,1225.158417009456,11.957420099228578
5.5,6594.69333939599,1998.338170909527,14.572237529508424
5.6000000000000005,5456.783424783692,1223.5321828112556,6.81632342531274
5.7,4465.4208019270145,1523.338065558985,10.258959596114593
5.800000000000001,6426.723646933226,1919.806587941622,9.351129263079152
5.9,8552.455008798976,1396.7000563281338,16.929910438444544
6.0,7098.30518322768,1111.7031485687087,6.33208937133674
6.1000000000000005,6865.2342089547465,1377.2709189496402,11.335274262283228
6.2,6871.8528983684455,1424.448683714819,6.968277802023542
6.300000000000001,3293.7607188175734,1244.178050555307,11.747882132580198
6.4,6446.284532418426,887.620370155624,9.837176817579778
6.5,6779.030775031884,1027.519639939448,9.78714135615505
6.6000000000000005,6202.094941920642,906.5412683843806,10.364267838917902
6.7,7143.030688974969,1803.4842952075664,12.323348977288017
6.800000000000001,3598.1029343989544,965.2448174679502,10.813760469866024
6.9,7098.965980836684,1530.1475683421559,20.199004326538926
7.0,7225.183246805837,1753.4491624108982,12.054594333561656
7.1000000000000005,7395.069322963383,1168.6412625955022,11.50927432590331
7.2,4765.137044943875,1183.3399794314919,8.011619714495017
7.300000000000001,6373.053765532166,2130.288246548857,4.125099914046725
7.4,7520.907830501614,640.5626371646135,8.05278196602494
7.5,8296.008744867044,1248.5616953989143,6.349011024307113
7.6000000000000005,4923.895374016723,1455.7375050944113,7.32802234805415
7.7,6693.087240398755,1210.0685213942431,7.550908948556323
7.800000000000001,10352.749652855968,1402.6986020859476,3.683955951713573
7.9,6668.885796630321,932.6240409873216,11.7888836833662
8.0,4825.409259242436,1109.4533726692266,10.811559939599995
8.1,7993.196693274139,726.0550735603741,8.447812700285851
8.200000000000001,5453.43618920162,900.8782544890619,14.364814553751408
8.3,7148.065941849522,688.0268966715811,11.977921597362323
