tijd,N2O4,N2O5,T
0,0.0,0.0,330.07834468112145
10,6.630552651561756e-06,0.0009469524805881816,314.43670735553786
20,4.011447515763298e-05,0.002012011589179354,310.1360854979736
30,9.506335701984027e-05,0.0025707473427745505,311.19986057305016
40,0.00017168478303843758,0.002796190487855216,270.335272704033
50,0.000247792890766222,0.003739945842136722,337.03707504428945
60,0.000338006623533811,0.004132289473526976,374.689313122462
70,0.00048172243441132903,0.005449944029581365,280.239821278292
80,0.0005898844255459285,0.0060359716346198525,289.1886924025737
90,0.0007917175349418902,0.006094909691497549,317.27231357812224
100,0.0008542668335703288,0.008249692014003055,326.36489011400914
110,0.0009480923745551465,0.008009515472351583,286.9087898642327
120,0.001241068811404322,0.006277961162588008,283.4013854510305
130,0.0014012743374205428,0.008789287264443568,332.40860783970385
140,0.0015171656271452025,0.008276431740798592,278.4893596287869
150,0.0015747658465739274,0.008447816665596474,361.3570449210734
160,0.0019233689886722308,0.00754006342527534,337.4012018843461
170,0.0019440652895072056,0.008791444823128887,346.80050387794165
180,0.0024088282301420257,0.01058684440377522,299.38420154884034
190,0.0022717693609978985,0.010249559897424213,358.6930369833236
200,0.002383239499975879,0.009950977723125528,290.65521163233836
210,0.0023418939388038617,0.011181390173686464,371.13539366922697
220,0.0027943873017999567,0.011584431044901462,338.6308865725311
230,0.002775200086822866,0.011087399632196624,377.07743128715424
240,0.0031044683650725976,0.012559760931296965,241.19614125931963
250,0.003529679268167503,0.011104118180063289,317.0410569536513
260,0.00343558355435229,0.008929867441632275,319.63407295940044
270,0.0036702616936802285,0.012937286167057964,309.8756904660838
280,0.0033821073542268224,0.01081703417820342,356.73025223494744
290,0.00393725285377116,0.010887610300036496,343.58813811773234
300,0.003978911753948819,0.012720050687769937,303.8699404311191
310,0.003932509640081846,0.011230964929465306,278.9844335843941
320,0.004311122069715478,0.012082326791865305,326.98143660640284
330,0.004203877525513915,0.010176336738806644,313.06716211389096
340,0.004267490729447758,0.010970487752209572,321.543533948544
350,0.004712374760967962,0.01425767400414171,332.52016278668884
360,0.004755595484767167,0.011968064394648507,264.1065258025239
370,0.004726885234845252,0.012188770706318693,407.31733602621676
380,0.004746111974769451,0.012536384280985174,325.68057084756106
390,0.004358690886599616,0.013615433657736098,351.38939547236635
400,0.005426150636207512,0.011149539208011606,372.6606141297807
410,0.004400499306953361,0.013029592897170018,398.40266852277153
420,0.004688776191676847,0.011647398215758071,330.0720647779934
430,0.0050212097969117245,0.010462720000906799,329.0561086410544
440,0.0047972701831513,0.013004505784042547,296.76722519133097
450,0.006288332513579806,0.011472575605815312,316.29001184088673
460,0.005967495632159153,0.010940604667673014,334.24927490682296
470,0.006320434099246403,0.010493027839988575,332.8496987820002
480,0.005805263107047096,0.013506841991547867,286.3901377405771
490,0.0049681424828403025,0.013205199505411998,336.52158223484633
500,0.005932069419291584,0.01300670292126271,304.5914191091063
510,0.005983537047112538,0.01295962402828832,303.46959974525
520,0.007007797377900391,0.013206056576983463,287.8820826335449
530,0.006353113794797827,0.011394698668845014,352.53895367290505
540,0.006712137821395028,0.01160325646430723,358.3004673711497
550,0.006316947193738542,0.013695197429376917,388.8060346213277
560,0.005965646339268167,0.011713221743091074,297.7451165466978
570,0.005660080610278005,0.012582473893699266,337.96526893916683
580,0.006379777145342425,0.01374132818388657,327.2408242612977
590,0.007159897287612828,0.01236576446366493,415.7153808301956
600,0.006686388052181003,0.011621992990035086,291.81746495752196
610,0.006637832994674567,0.012436230509180853,350.1506276720747
620,0.0066717300018321254,0.012636032621060162,299.14139500249246
630,0.005436080866902069,0.012167666436455544,354.8044595989526
640,0.006579227521050346,0.011155922948650325,332.4758202495328
650,0.006724027905121768,0.01162302956592657,331.8399843649817
660,0.006544206525117128,0.011298006908449646,338.50907621736025
670,0.006903295788095752,0.014143702735645696,361.25596156669616
680,0.005661234943898087,0.01156942890616497,343.6482092830961
690,0.00693232604764299,0.01342929501264958,452.7294840799722
700,0.006998039495107976,0.01422670942184474,357.99435562181293
710,0.007078351559894417,0.012377092223306439,351.62038678363365
720,0.006154257511043841,0.012481043325267897,310.95360049173735
730,0.006747662092926602,0.015747103848076965,265.7908402779166
740,0.0071758060888567465,0.01072777233444017,311.3925808408051
750,0.0074696379113972245,0.012875750131332053,291.5936463507488
760,0.006273003207970911,0.013665914763214404,302.94652827531866
770,0.006922206910489883,0.012857168690450237,305.52074142531814
780,0.008250515983707697,0.013612702499868406,260.6311713845132
790,0.006938492708103443,0.01195608779108518,354.6749872606692
800,0.006287093330217769,0.012658500195612755,343.31989684849026
810,0.007436782084299386,0.01127004311980376,315.8840613116256
820,0.006533711581023204,0.011972180069305826,384.5139911608609
830,0.007152450797480666,0.011195362247412332,356.81331304645425
840,0.008349693013586915,0.014134924364447621,277.1606508229599
850,0.006567038543441669,0.014436845144453606,303.68833287186266
860,0.007220714870709549,0.013807432840546988,296.52253187829984
870,0.006884705012414554,0.008661946317504122,293.33747636525214
880,0.006762214505276255,0.011217730616756247,380.1659497726426
890,0.005954677800894527,0.01225396789237666,331.08893232740485
900,0.007961818377823693,0.010978321301551084,364.830188592677
910,0.006975966242572014,0.01156152928202952,341.9184095565772
920,0.007117259506302362,0.012051084635885712,329.09736786323293
930,0.006718184514297952,0.012966877865910461,348.45562303425487
940,0.008105655145556346,0.011234884609285175,396.52709637121285
950,0.005637008057091166,0.012628013468822813,346.0432820610277
960,0.007209205460053067,0.012024722076795136,320.0143571599384
970,0.006673587916415036,0.012067973796941701,354.5824956951183
980,0.007277662356849043,0.011935653011012941,356.21650458256477
990,0.007249740660962943,0.013867191068377457,347.39341640496264
1000,0.006456462787666798,0.012106703552255436,351.2388909690909
1010,0.0074763436330280856,0.012798729996753223,330.6505785117593
1020,0.00795317742519709,0.012067158054608066,344.6961564204381
1030,0.006915056954233701,0.012547035539249593,362.725933444289
1040,0.0076461058752742795,0.013870002488013754,369.481287021365
1050,0.007083045036236306,0.01370156860278701,316.6761159235819
1060,0.007302336299512511,0.012660169304071872,329.98611925033345
1070,0.007498907224153395,0.011777791291232758,395.19872730077884
1080,0.006369607980982039,0.011270069542268597,364.66506747090284
1090,0.007647265382790716,0.013628398354009122,347.3514809785424
