tijd,C6H5NO2,C6H6,N2O5
136,0.0012263269846837265,0.018025375355476783,0.010470041255160227
137,0.0012046988081165437,0.017224120941962604,0.010647344479054556
138,0.0012496434478974521,0.017432196232661918,0.010764698629969396
139,0.0012531959505106818,0.018040890052213453,0.0105135394770844
140,0.001311046634444574,0.01816977082526605,0.010505181263327903
141,0.0012925724248665396,0.017707785126980406,0.010906550731904314
142,0.0012520171594050734,0.017649915076554987,0.010899952510712803
143,0.0012400998813621943,0.016929815529955556,0.010294165587163374
144,0.001286929907534942,0.01751743425540465,0.011113741703261319
145,0.0013043580549958274,0.017759520120406734,0.010547657977902011
146,0.0012662302890838286,0.017110238413480073,0.010988158004720267
147,0.0013184222894053088,0.016354116737557517,0.010942027030341271
148,0.0012929783371416024,0.01721757189175577,0.01109934826256799
149,0.0013107678735177438,0.016746894881979155,0.010840761627026772
150,0.0013423924412870902,0.01717376136472046,0.010912577928034276
151,0.0013658408133808738,0.016605171206676275,0.011011105324132284
152,0.0013573629869913378,0.016368666875126427,0.01112033072525804
153,0.0013354932241477766,0.017300714036994735,0.011308965293543855
154,0.0013569465537416844,0.01664966286973494,0.011331464392906684
155,0.0013779543752956128,0.016713908626835867,0.011585701623160414
156,0.0013771015562085054,0.016254375657061323,0.011405359838639089
157,0.0013351649393113067,0.01588038827431575,0.01183897116097136
158,0.0014535621183720251,0.016228609709536546,0.011712781501904869
159,0.0014236678489065024,0.01724351252817102,0.011894932103568559
160,0.001418750159021728,0.015867842664252802,0.011313849665523604
161,0.0014356687798058284,0.015867259143415625,0.011410188289530047
162,0.0014186581976309174,0.015698131263352212,0.01219705908995749
163,0.0014700414460658926,0.01597715283098879,0.012204293412345718
164,0.0014540741776612504,0.015640321173217234,0.012270541022680471
165,0.00147474348189916,0.015520680950662962,0.011916459414064539
166,0.0014404647071188771,0.015348212684246468,0.012238613370942687
167,0.0015294536942150206,0.015280576133904083,0.0122058135406214
168,0.0014609201448087207,0.01550356151157989,0.011979997236810813
169,0.0014614035316829247,0.015607277589113393,0.011974830045456117
170,0.0015020323043090306,0.015512857044223236,0.012172163945846855
171,0.0014734941995781462,0.015286633713561414,0.01246945144968694
172,0.0015225518913783045,0.015100732431286177,0.012361478852029168
173,0.0015368507147482447,0.014826799631758819,0.012524560166648447
174,0.001500524272113328,0.01545060713007456,0.012252769556570545
175,0.0014720611282658673,0.014718641767003788,0.012507367168427342
176,0.0015415998217514848,0.01487767213390814,0.01270809792837019
177,0.001488835069555076,0.015069866377495848,0.01229499531403256
178,0.0015261605448850103,0.015042405603559952,0.01243463625039967
179,0.0015406203879580584,0.015267980080106821,0.01255781557469132
180,0.0015847882696117582,0.014568834479117877,0.012891448961047556
181,0.0016099596388079386,0.014110899647591938,0.012603885512646917
182,0.0015890134498052352,0.014724032568252958,0.012955061696265847
183,0.0015578083346262685,0.014749168851609247,0.012870845984977381
184,0.0016197289115979032,0.014738133744015643,0.01304985902529596
185,0.0015755157039421567,0.014461199849238665,0.012900899301178135
186,0.001606952692954092,0.01442150357773439,0.013140194044962753
187,0.0016664969767756041,0.014736905072003542,0.013029812556748312
188,0.0016442968719200374,0.014307649289140537,0.012629356497812164
189,0.0015788076614495277,0.013828927400783763,0.01312368198317263
190,0.0016173971394077456,0.014787504636385831,0.013353762040998855
191,0.0016151343470464077,0.014485717345388699,0.012728361364298887
192,0.0016352885147883328,0.01440994402879135,0.012972119676875721
193,0.0016702821515330157,0.014228883922566965,0.013305961974884015
194,0.0016589054700726106,0.014714714700186059,0.013516232441149028
195,0.001651510938579336,0.013889234684595313,0.013287203636803623
196,0.0016758425291941114,0.013721757266051755,0.013585928335630706
197,0.0016377199846996492,0.014036988542220304,0.013706792199665715
198,0.0016929161655854896,0.013705795394541781,0.013591450892550701
199,0.0016308592003173462,0.013667979767273982,0.013817836443054128
200,0.0016935343436288225,0.013480932464356998,0.01400272104059552
201,0.001718430311513692,0.013791289994047709,0.014330661485734324
202,0.0016518314950098576,0.013283272519939902,0.01336783501772382
203,0.0017328016776124316,0.01374434859284919,0.01389404976435673
204,0.001696508226324364,0.013207308924273964,0.014640712820322387
205,0.0016959710951388299,0.013485774826266455,0.014209572928842193
206,0.0017123903597888233,0.013461457602239775,0.013832245583330224
207,0.0017165200577413872,0.013849177137711367,0.014481949551683523
208,0.0017591571296775947,0.013156468473436314,0.013870308463915798
209,0.0017048219180487842,0.013252933440360057,0.014508847700848045
210,0.0016553509104958934,0.013587531620973495,0.014200748142114476
211,0.001702846096852049,0.012864686132454464,0.013820195364387786
212,0.0017499546586277883,0.013096137463578154,0.013970644642160324
213,0.0016809542102737601,0.012936212238090968,0.0148681203515571
214,0.0017206505446911333,0.012580679770762743,0.01436399504173559
215,0.0017240932967493624,0.012221020316807855,0.014466174947917538
216,0.0017293822175755138,0.01304429769473124,0.015065987924747152
217,0.001780435961462356,0.012743865580215761,0.014252862019204207
218,0.0018347492220827592,0.012775712944829234,0.014626060859659392
219,0.0017477760821905117,0.012758998343902732,0.014626068982328762
220,0.0017321343033700697,0.012518490503879123,0.01470508214857334
221,0.0017367144184209772,0.012425697518547205,0.014792312351037796
222,0.0017503258689678847,0.012931746812003162,0.014021878494490922
223,0.0018012198294132759,0.01281464439354579,0.014236929503472943
224,0.0017540175346134473,0.012359685555336303,0.014479226435909416
225,0.0017419209526641538,0.012126092931357992,0.015468007610735432
226,0.001805887969123207,0.012665227780354187,0.015206158147576927
227,0.0017358214783671697,0.012171872890197378,0.015182356908776416
228,0.0017355907097135255,0.012425615300491537,0.015007984199996063
229,0.0017688111370619218,0.012374624008863426,0.015260004863814057
230,0.0017723214307445066,0.01243331519863645,0.014842615899756448
231,0.001810219571035346,0.012245757978449238,0.015121313455098444
232,0.0018027999256167158,0.011751456693133848,0.01554229105669611
233,0.0017873526368799924,0.011878614714262742,0.015626008268320668
234,0.001771489727669196,0.011618606172843656,0.014871551420153978
235,0.0018213708625840685,0.011601939103136042,0.01593406248848953
236,0.0017272198653387402,0.012260891106847858,0.015503217503212255
237,0.0018014214150837717,0.011681717337774462,0.015605789278991594
238,0.0018061466808559177,0.01202208081129188,0.015561681263436548
239,0.0018154887135619822,0.011629636699560394,0.015552365747307999
240,0.0018236923095580468,0.011268273133153477,0.015192855622228031
241,0.0018419473950470595,0.011659753368679094,0.015599890420580229
242,0.0018180172903706304,0.011653406344134244,0.015531528106849333
243,0.0017913490053500544,0.011571214919243771,0.015436342013810079
244,0.001836824866050724,0.011088490160514379,0.01611265474633452
245,0.0018414125342108146,0.011491439582964615,0.01614198442450685
246,0.0018871750336990657,0.011617614420207064,0.015289443142885864
247,0.0017816657779831909,0.011198806189708184,0.015925095872650164
248,0.0018494775133823672,0.011130690966436927,0.016019194618316995
249,0.0018048561474835756,0.011111359126885528,0.015552055169424798
250,0.0018006330467765382,0.010900569907395442,0.015731646023066502
251,0.0018751197758318933,0.010946267729400804,0.016934184745699316
252,0.0018564227916167176,0.011154112475144194,0.015852642565124773
253,0.0018658730229518473,0.010940692354424143,0.01621119498941586
254,0.0019361719357853615,0.011002217898691663,0.016586487893954373
255,0.0018176539766523918,0.010971184613438423,0.016831475088985588
256,0.0018221100907866142,0.0113308953541132,0.0165282907977272
257,0.0018260907825312107,0.011028126281747616,0.01665713426245183
258,0.0018714246485966126,0.010505799380617872,0.01614269492821614
259,0.0018408015573839304,0.010786576129225877,0.01662626151969435
260,0.0018580144649410063,0.010471736170262739,0.016588960517041493
261,0.0018754887243659438,0.010835655670880651,0.016861788131016287
262,0.0018851687804031458,0.010770490495973806,0.01652293749518707
263,0.0017939363317047694,0.010720790398653082,0.016656075091699526
264,0.0018669508497255738,0.010316293620837809,0.01626856166988677
265,0.0018972444277085797,0.01053563025335,0.01689606475917838
266,0.0018603561128663624,0.01050775381712724,0.017023107110919436
267,0.0018412520569786337,0.010479326463857177,0.01659523695137424
268,0.0018453821295461123,0.010352703309327214,0.016865139583117993
269,0.0018447848435007184,0.01063577004663654,0.01652973472910228
270,0.001856670007421421,0.010242576259602296,0.01735933403191911
271,0.001871936729966293,0.010504286933311688,0.01640874354959574
272,0.0018754981998835812,0.010432895867662684,0.0169790822308525
273,0.001906190932622371,0.010103685776608131,0.017469989875233703
274,0.0019531116091004324,0.010094494051847437,0.016879083224475868
275,0.0019223564417547756,0.010447374007501547,0.016891972248392378
276,0.0018531061265417495,0.010029914719155462,0.016649951143546934
277,0.001835174621654262,0.0098445054695979,0.016886105966896204
278,0.0018688962972647873,0.010052810114227519,0.01772179411718318
279,0.0018334671691494935,0.010161980762757131,0.01715424530471962
280,0.001869557552683875,0.010059775850510485,0.0168793509877909
281,0.0018862716250258296,0.009918919894467531,0.01747650705323144
282,0.0018832884507824564,0.010329892377592876,0.017123703649984823
283,0.0018530331708665152,0.009684692546252984,0.017190575525524027
284,0.001849466463214562,0.00999989966111593,0.017917327136241806
285,0.001852342853880351,0.009566548371513944,0.017625529998083155
286,0.0018533774939088498,0.009812202216635231,0.017570361127916132
287,0.0018175589696256575,0.009949451609931489,0.018167579690472935
288,0.0018516712694682813,0.009537607664473799,0.017676376500221313
289,0.0018874149950348716,0.009699781702746206,0.018322156599141583
290,0.001868426758588488,0.009383158946465985,0.017165050606063784
291,0.0018478002052794487,0.00949098605190785,0.018324812877404357
292,0.0018559122457719839,0.009501657970960602,0.017721867799892377
293,0.0019199755507513041,0.009897677041262133,0.01757675061662483
294,0.001857080875932333,0.009579860141545257,0.018045740593905582
295,0.001944707776252582,0.009455577578319305,0.017712216836114816
296,0.0018975584263693796,0.009515537744751713,0.018171145082757266
297,0.0018943578737785757,0.00946977292165984,0.018333992363723135
298,0.001927060327958528,0.009354798630437769,0.017892180372822915
299,0.001880580771025126,0.009420107312511843,0.017695306798006825
300,0.0018887232641473064,0.009089413538418774,0.01803653014710355
301,0.0019226172879617982,0.00915984899253664,0.018079776998794105
302,0.0018234539028013491,0.009224267671820724,0.018333392786667933
303,0.001955233194284691,0.008996699026973656,0.018215847967275958
304,0.0018831745086547447,0.009300838437546454,0.018138241352900424
305,0.0018839295484847137,0.009089677734055529,0.01827725475911281
306,0.0018563629721577608,0.008979483232002565,0.01863738908830713
307,0.001834219542713756,0.008932876224520325,0.018025828253150435
308,0.0019169590148730095,0.008603430225725487,0.01811315904107309
309,0.0018858445680641,0.009115222604246992,0.01832979335000378
310,0.001850425669595203,0.009134574685772437,0.017857255698839013
311,0.0017883867079654873,0.008845559041561896,0.01824061606742125
312,0.0018318701758237381,0.008857304917459046,0.018551344024461014
313,0.0018483583291045741,0.00847616063696056,0.01881967694016755
314,0.0018931019390620116,0.008647199051398534,0.019216867823778714
315,0.0018281390732111933,0.008366706818738003,0.018310862819944693
316,0.00186570633669479,0.008637622342880314,0.01851334344717332
317,0.00187981034580874,0.008347404762225568,0.019176474466205507
318,0.001862828726626067,0.008718341327657836,0.01880137488582271
319,0.0018821293736799775,0.008590787161175884,0.018875885311411718
320,0.0018882228339981888,0.00868525723699021,0.018816925543203567
321,0.0018898192689273546,0.008411735931674389,0.019318897755986386
322,0.0018373083429684244,0.008695832310036443,0.01879762621979562
323,0.001808312462993744,0.008381719606989258,0.01859060628752333
324,0.001891914719160341,0.008218542945196045,0.01871332269113071
325,0.001789375173054707,0.008219278778445875,0.017999198157133547
326,0.0017997670402962798,0.008387171356837432,0.019248330597188147
327,0.0018734161013237358,0.008069743039066643,0.01896658438809503
328,0.0018564117965582663,0.008006495911205414,0.019590654274375646
329,0.0018880120955843324,0.008127942416501464,0.019063042484363836
330,0.001862063185989329,0.0077997384173149956,0.01899234363296413
331,0.0018279118071208753,0.007937455787889725,0.019013008866290874
332,0.0019186023941020962,0.008171167941189666,0.018935402483915547
333,0.0018720105390488545,0.008260856666499446,0.01954265713461239
334,0.001851795128580315,0.007900713621504603,0.01948975290373335
335,0.0018628826234150459,0.00811548271892596,0.019499356552939818
336,0.0018858299608223142,0.007856326284174127,0.01979627662749156
337,0.0018530484692655962,0.008238375500590178,0.019054982307356274
338,0.0019084614900167693,0.007910117369640588,0.01910227600741109
339,0.0018252328392265192,0.007797647246070522,0.019551937249690694
340,0.0018609477262823454,0.007727365852604668,0.019410947125313653
341,0.0019191329224841963,0.008055345229940253,0.019623009432326508
342,0.0018402537779579065,0.007774333457657039,0.019725101174042678
343,0.0017998172050977125,0.00768547358995922,0.018867285856721667
344,0.0018505844506158833,0.007794496450163572,0.019362279609636036
345,0.001892171740383723,0.007476776879081368,0.019010127197724654
346,0.0018411279472102479,0.007794475844178798,0.020276697993278508
347,0.0018145445858008683,0.00776869400172772,0.019633204681385425
348,0.0018234638463255528,0.007708675541379672,0.01993728472511178
349,0.0017705486815082572,0.00776791479286048,0.020256721162181992
350,0.0018037184128232785,0.007575019381130243,0.01993970613159676
351,0.0018344465722591693,0.007403683714572034,0.019510877729769026
352,0.0018223395506460325,0.007631647151093572,0.020023697097587875
353,0.0018080863720822875,0.007542189790634372,0.018709758746131813
354,0.0018616963137672727,0.007141053878177704,0.0197276492341244
355,0.0017774430863068305,0.007178704127076354,0.02036531949406395
356,0.0017994197080153128,0.007391572308495503,0.01991597669663104
357,0.0018319552090088555,0.007323230635569932,0.01945371522861271
358,0.0018489745005733913,0.007211489299052191,0.01937475791422499
359,0.0017955362442219503,0.007472712263220384,0.02036905518964506
360,0.001796596974927024,0.0071761349769049925,0.01993052977545321
361,0.001882430981009639,0.007253381585804976,0.020263357029680393
362,0.0018426952359573273,0.007204540099354457,0.02001721972523972
363,0.0017965189842878157,0.007132089001939385,0.02013727817705665
364,0.0018279113262594376,0.007121847913362301,0.02047874293506545
365,0.0017968576138320427,0.007097859875690583,0.01940582266397732
366,0.0018307626508545214,0.007108008292679332,0.020648265297450997
367,0.0016918231826086208,0.007325275218109312,0.02021804201111554
368,0.0018336206695528233,0.006858519496619955,0.020553860912366294
369,0.0017541064745024847,0.006889880027396818,0.0211137411950661
370,0.001783009571994438,0.006979983802388819,0.02071987230044455
371,0.0018055183191837778,0.006943544938676938,0.020544460955350192
372,0.0018715736118498636,0.006887844018456636,0.020507756407017894
373,0.0018211403253809856,0.0070208531134865314,0.020941160101278625
374,0.0018043252822667593,0.006685860916768287,0.021154603393880186
375,0.0017386581371931682,0.006856942041039308,0.02020564670272033
376,0.0017750476353671047,0.006833854660733974,0.020676839168240695
377,0.0017901623429453467,0.0069811169966109326,0.02076099855952375
378,0.0017643630966775869,0.006866493496444077,0.021094022276236413
379,0.0017273648496551697,0.006790636640802585,0.020922625464254666
380,0.0017581227033920716,0.006868346896915326,0.020600586062967743
381,0.0017708742862630694,0.006635463110948499,0.02069827931698413
382,0.0017255300876127411,0.006441672689557212,0.021381776014717576
383,0.0017321226407377957,0.006475997802590283,0.019856387172777656
384,0.00173722343598523,0.006407252230510053,0.021461414577653423
385,0.0017929318040915986,0.006465694652590629,0.021745289185273936
386,0.0017896124856406177,0.006488120677873412,0.019795139656648916
387,0.0018331595629957516,0.006324486524217374,0.020178813326181898
388,0.0017863286851404964,0.0067963121112439824,0.02147255602221952
389,0.0017679114987911922,0.0065318411653785095,0.02127976404853658
390,0.001772347158798644,0.006466268207823031,0.020994784682064047
391,0.001741303441726743,0.0063086734331837075,0.020861742193473233
392,0.0016821578101217903,0.006367969542497781,0.02059245305072625
393,0.0017003439545573197,0.006378749065992869,0.021621681966445965
394,0.0017682069715233173,0.0061324799853941896,0.02064726248210723
395,0.001766524248281016,0.006182987924442291,0.02099747217677729
396,0.001750517734893184,0.006160915357564324,0.021164716829405777
397,0.0016828948128207292,0.006183092612640828,0.021283352251548326
398,0.0016715611118430084,0.006289161081748666,0.021167588369843594
399,0.0017431507461282648,0.006238029435934467,0.021782126625728215
400,0.0017259292346313304,0.006133168351288393,0.02128320749654932
401,0.0017378024959904179,0.006168497987553332,0.021276098771404052
402,0.0016925143147330185,0.00605736729288332,0.02068919586839464
403,0.0017740746545304106,0.0059630057455630344,0.021018354956370396
404,0.0016869722357523253,0.0062006417551692915,0.021215151839074128
405,0.0017516690971083456,0.0059864499862070375,0.021487514051730598
406,0.001677955700404389,0.0063042042950491655,0.020887256207184353
407,0.0017144567539081723,0.006097961229302375,0.02159981055222072
408,0.0016950157581771487,0.005982928542860408,0.02146831090954878
409,0.0016937365600066165,0.006090661927298779,0.02242591737088873
410,0.0016772186702809925,0.005789455978778963,0.021465305677632218
411,0.0017808943447842171,0.005834379589160402,0.0222358363742353
412,0.00174763256401944,0.0058415441465638155,0.021802019324643866
413,0.0017432463674170544,0.005839675572028296,0.02149543299011979
414,0.0016660096945922103,0.0057427725481065,0.021329217789588267
415,0.0016417686322778948,0.0058432557052844345,0.021303089247933598
416,0.0016881581080315866,0.005635896979717741,0.021805995569903414
417,0.0017055943324710073,0.005563572781554342,0.021851184670819247
418,0.0017160687512289513,0.005632798236632948,0.02244153777038955
419,0.0016862634861174832,0.005669279152419969,0.02171701549279862
420,0.0016881890086249515,0.005737070926455418,0.022001863322346788
421,0.001636140874118742,0.005725786460285323,0.021177103076007165
422,0.0016604089889579678,0.005581875108575261,0.0214982174261132
423,0.0017024518428417571,0.005786519300029875,0.02211114413773604
424,0.001622403973241854,0.0056055870027030665,0.02240138271146694
425,0.0016605830660399797,0.005880423456135477,0.022068667752659463
426,0.0016594813063227959,0.005563678604950873,0.021980563153519678
427,0.0016453323745269255,0.005655905946103847,0.022367472955825432
428,0.0016216900942860979,0.005407731588390407,0.02116602878774353
429,0.0016615173452693818,0.005412330682995207,0.021051129013078304
430,0.0016547757796153808,0.005788258262446007,0.022020941733804755
431,0.0016667043681934043,0.005501338951363114,0.02200521918928878
432,0.0016664870772837134,0.005439661248591269,0.022192011493895394
433,0.0016441024524079101,0.005377757927309389,0.02253748773272879
434,0.0016250625516098596,0.005347764634313534,0.022361405512014505
435,0.0015986853411251666,0.005412219225171438,0.022144882463397225
436,0.0016603941734705653,0.0054397495638856975,0.02216266010758008
437,0.0016487876840762708,0.005517350985323816,0.022446172881230412
438,0.001619738134204728,0.005207379850550696,0.021749805250012407
439,0.0016066752934778558,0.0052624181811419075,0.02216463069423433
440,0.00161550550646691,0.005363341293825249,0.02224096223968091
441,0.0016264773521407953,0.005293778049045118,0.021415900193914934
442,0.0015777168753516126,0.005251708141350976,0.021781189853831394
443,0.0016242964314425001,0.005407528091884837,0.022890226311160132
444,0.0015953062966342086,0.005382825284664675,0.022436309557861342
445,0.0015884650341920984,0.0051432765688570236,0.02225850172416696
446,0.001583948360346709,0.005205093495283219,0.02249006965610498
447,0.0015935275484273011,0.0052129091173658835,0.022976517079869557
448,0.0016207189746133173,0.004995276659174989,0.02131853211864724
449,0.0016172568631832656,0.0049884594698195745,0.0223888502563075
450,0.0015475772555804213,0.004925107940629279,0.022757571330242796
451,0.0016057432906241183,0.005031213741577718,0.021369594328446328
452,0.001561540028220816,0.005110373199091866,0.021893858807041776
453,0.0015816220441276447,0.005049909662433626,0.02284644233370422
454,0.0015766546148032778,0.0049344159063722,0.023149357415329218
455,0.0015649598678190019,0.005010589235443267,0.02220933672954238
456,0.001553084839738459,0.004905998865891368,0.022576792271732413
457,0.0016175544403968709,0.004838992045039846,0.021946609956301856
458,0.0016069728500827949,0.004935967029948169,0.022397937241867553
459,0.0015904717036277077,0.004878192674058479,0.023554814001670227
460,0.0015761721735471346,0.004871360887321014,0.02372949268529096
461,0.0015333009764586973,0.004973540735077043,0.02290734517482892
462,0.0015894463283435362,0.005034793704277364,0.02280859916305378
