tijd,m1,m2,v
0.0,1024.8357076505617,993.0867849414408,3.097153280715104
0.1,2376.441344907761,1909.97343657919,3.157768851463478
0.2,3603.099436748443,2800.8394467764715,3.3165839184902466
0.30000000000000004,4037.1275572179575,2967.8265302195346,3.51885574103412
0.4,4217.598540223089,2830.514747691871,3.4848495345906194
0.5,4148.1552934944775,2972.245990582283,4.091861333974718
0.6000000000000001,4129.416180028294,2884.578534130577,4.557432207996474
0.7000000000000001,4320.983167269974,3079.066459168061,4.147790946709229
0.8,4290.7158272105235,3048.3444420276624,4.416924088520972
0.9,4533.448500153937,2904.015198443304,4.835830865171563
1.0,4353.320700386368,3230.1932859100943,5.123795624828708
1.1,4287.098214688018,3039.1153542863813,5.018953485492647
1.2000000000000002,4611.972481115556,2599.6035217863355,5.191164109997773
1.3,4647.13159169594,2950.248822949371,5.821405647283022
1.4000000000000001,4612.24432292297,2766.397790095324,5.536983521994316
1.5,4507.7039146228135,2708.6079053145463,6.507491884041788
1.6,4793.600031224706,2495.309627897688,6.480055438925283
1.7000000000000002,4657.51406842794,2609.507489115018,6.767014556378787
1.8,5031.617008647896,2789.7361832911506,6.465545098356408
1.9000000000000001,4746.103187949259,2674.191691777824,7.261666822677205
2.0,4739.643834142894,2571.847431641484,6.699246545308718
2.1,4598.476807532568,2665.662758480489,7.743018935628453
2.2,4907.9618191036,2654.3973497391053,7.536979507225716
2.3000000000000003,4800.053092415229,2538.9462219064567,8.127329891496478
2.4000000000000004,4985.102182415034,2653.02119556763,6.67648168084913
2.5,5234.318795806842,2438.0802563640395,7.6940744111748804
2.6,5084.230881586425,2156.8482932207135,7.844032404337375
2.7,5184.919259472105,2537.0973904712873,7.835469038298646
2.8000000000000003,4919.319936673665,2272.0757888990665,8.522391275821182
2.9000000000000004,5243.594633525821,2238.0262190305193,8.459508675579704
3.0,5215.867535250601,2377.477099519533,8.046808058464922
3.1,5136.629717898117,2192.883071779784,7.808326551092062
3.2,5331.113844883414,2234.9749219816613,8.506143963255036
3.3000000000000003,5222.134578999091,2021.989404065348,8.396922961583552
3.4000000000000004,5223.458466090202,2060.052871146743,8.5754877484761
3.5,5452.5444468765745,2316.2885043624424,8.783948212400821
3.6,5443.451267272964,2079.7832312530963,7.924856718045893
3.7,5396.384027600554,2065.0035380007566,9.905412096759438
3.8000000000000003,5380.229671922937,2061.030032815134,8.852985919073381
3.9000000000000004,5141.930337819141,2116.81283525065,9.248727189031706
4.0,5706.337349352013,1884.9447622198413,9.583292097121205
4.1000000000000005,5130.343702661459,2004.5828049008999,9.978338049970962
4.2,5269.893718241933,1866.1284852164426,9.073385229263508
4.3,5431.3142691425965,1747.0953353739283,9.091596372097188
4.4,5300.925461277356,1911.9587140729502,8.67210918193206
4.5,6060.507065740184,1769.7528738975618,8.97015179816239
4.6000000000000005,5880.431076794296,1704.613721920876,9.245626413229456
4.7,6047.172689339791,1647.3026518781476,9.248856378954667
4.800000000000001,5775.517547020252,1835.5614625694657,8.616856524362062
4.9,5348.241042328145,1787.5584523436569,9.340484410010976
5.0,5822.848877179078,1747.7983024255907,8.90755283906958
5.1000000000000005,5842.038549252578,1719.161743959469,8.906936519066559
5.2,6339.731176180673,1710.568898879403,8.70020697468906
5.300000000000001,6013.340390168374,1567.6640845366746,9.629005753807654
5.4,6183.912941777779,1558.6262178913282,9.723250519136238
5.5,5989.140616323205,1668.8960055368416,10.168182347155971
5.6000000000000005,5818.1428698197005,1521.4535228598143,8.883858665141315
5.7,5671.2807374406075,1553.396320630944,9.465228403790418
5.800000000000001,6016.242710703957,1601.7307313553324,9.320851769584456
5.9,6388.324877229644,1497.0816089506811,10.59029955912761
6.0,6163.477993372168,1432.3941522696693,8.8297557924497
6.1000000000000005,6141.864461241527,1459.741874719265,9.668870367555996
6.2,6159.92183276207,1450.9632541067988,8.94582316676944
6.300000000000001,5580.252515461532,1404.546095127515,9.746785207277345
6.4,6122.0802661673115,1329.0147944344135,9.432308605848801
6.5,6193.6754546730745,1336.490794294846,9.427590613488132
6.6000000000000005,6113.389963295895,1300.7490346794775,9.52707765113007
6.7,6285.818772166684,1434.9200178494632,9.856596890508746
6.800000000000001,5710.342171830313,1280.150413202029,9.607736872329243
6.9,6308.905349865789,1359.491613548101,11.174438267686924
7.0,6344.771689475933,1382.1502823738608,9.819308312313224
7.1000000000000005,6387.663131841291,1270.3722169663167,9.730490693160503
7.2,5963.6680552626585,1258.7572765036916,9.149432630757056
7.300000000000001,6245.733952489156,1402.7597687795833,8.503395433088563
7.4,6450.878483606318,1140.8895809193573,9.159571902450661
7.5,6593.65617894696,1228.8769046116956,8.877033204323347
7.6000000000000005,6044.993149437802,1250.2941705300066,9.041497654318164
7.7,6352.978990050004,1196.4681967076149,9.079825424645012
7.800000000000001,6975.810906079288,1215.9200194281657,8.436407702438796
7.9,6374.492437380245,1125.1460757883754,9.788207298270574
8.0,6079.678896263936,1142.411505314748,9.626210758086135
8.1,6619.85271042733,1066.5247599900372,9.23306389601007
8.200000000000001,6208.548256937476,1083.8910648304277,10.219969268045816
8.3,6502.758287444658,1036.8581246521035,9.822826046991853
8.4,7065.336327693292,1149.431980202792,8.679004140677575
8.5,6246.197715964052,1148.0294335921471,9.060845682751943
8.6,6556.891914774495,1107.823975666945,8.958448001315057
8.700000000000001,6408.5358504350315,882.878985264523,8.913199084222343
8.8,6359.209296613507,976.0446632760423,10.161692842177686
8.9,5991.732779219668,1005.9514325711007,9.456754542954512
9.0,6931.516605654347,943.4340995360352,9.942195205966987
9.1,6481.067574822058,955.160995332752,9.613235146573727
9.200000000000001,6554.286813187668,962.9367072261581,9.42927705229528
9.3,6376.157700961131,986.7937061101838,9.707893237340171
9.4,7029.386251436609,909.9066632753073,10.399299830848861
9.5,5887.395597818437,951.5860907635029,9.673777509107174
9.600000000000001,6627.065120793205,918.484106047698,9.299792157198617
9.700000000000001,6384.73764599484,909.7223279633031,9.79702071577512
9.8,6673.786249111519,894.7796338890141,9.820720273144094
9.9,6668.087535849713,953.896059684495,9.694046100460158
10.0,6304.789021354223,881.1942960263399,9.74950736478921
10.100000000000001,6788.501890668825,895.7899064261544,9.45362514018632
10.200000000000001,7018.766175839251,860.8201700478352,9.655723737504706
10.3,6540.169833133472,868.0252237469143,9.915105240538406
10.4,6889.496411056297,903.5978543271772,10.012361787944187
10.5,6632.671406819042,888.4604239177057,9.253153962872979
10.600000000000001,6742.352828373393,844.6955143766148,9.444639782814413
10.700000000000001,6841.4388802044905,807.0412979806182,10.38247305275337
10.8,6317.856360633885,782.3138575839209,9.94348480080324
10.9,6924.721372578973,850.1855173754161,9.694588141928026
11.0,6665.376362852373,779.586895013026,9.434977657133013
11.100000000000001,6451.604169745511,847.5144204047772,9.330297466127766
11.200000000000001,6409.8182569598985,787.3262178577602,9.593529704671392
11.3,6505.016465298617,759.8360630118783,9.514038210663662
