tijd,N2O4,N2O5,T
0,0.0,0.0,312.00783446811215
10,5.841812467704791e-06,0.0009673868489318958,321.2214767240946
20,3.5190620242875554e-05,0.0018829484606764832,323.8856790432131
30,9.066026886825388e-05,0.002683177224635374,324.88119407490393
40,0.0001680343969994881,0.0033915995739016683,321.05084396795723
50,0.00026107977225044783,0.004119280005008281,327.79532442858476
60,0.0003683879552666858,0.004743913681456012,331.582582102139
70,0.0004917370771289246,0.005417043953650479,322.1446034546247
80,0.0006204493895499084,0.005976375387168819,323.04208571601197
90,0.0007659166647163752,0.0064454393292414786,325.8517417112323
100,0.0009034902598928945,0.00708935373323398,326.7618777613181
110,0.0010490203240358356,0.007461643633673039,322.8169892668913
120,0.0012182168375222812,0.007655076256978143,322.4668902768181
130,0.0013769265570273634,0.008245304995413098,327.3681982130829
140,0.001533141570080203,0.008507680502998707,321.97681305484247
150,0.0016847023055861256,0.008814953690123738,330.26408055165143
160,0.001865863552060481,0.00899255212974042,327.8689577648228
170,0.0020141400010248254,0.009365934296873766,328.8093142236786
180,0.002206203737684398,0.009775101785437796,324.0680778309646
190,0.0023370079469488187,0.00995378058988,329.999325985099
200,0.0024911910894261156,0.010120397096554505,323.19588216125084
210,0.0026282761868401086,0.010425169882881558,331.24421418706453
220,0.0028126288345400635,0.01063357080861929,327.9940513532497
230,0.0029474420307948747,0.010739353491451343,331.83897265244514
240,0.003114514227875608,0.011030410286339278,318.2510908770669
250,0.0032884142035378987,0.011017876603736218,325.83581114716634
260,0.0034074688735148623,0.010923501343052564,326.095324307725
270,0.0035563663464730578,0.01143806128345188,325.1196818990144
280,0.0036498513820116462,0.011331315693538638,329.8053197092632
290,0.0038244668443251826,0.011435752743909984,328.49127669575523
300,0.003944482316298976,0.011709069655035211,324.5196118664296
310,0.0040524063096092815,0.011643477652122385,322.0312025682902
320,0.004199531532245904,0.011805674973607239,326.8310330287123
330,0.0042947654410701395,0.011686356561878171,325.43972975572126
340,0.004403789684486959,0.011831704804749965,326.2874810300634
350,0.004547666304867148,0.012221414305466104,327.3852491392923
360,0.004648130750429029,0.012048853452430279,320.54398249199465
370,0.004738194744913535,0.012123094376560825,334.8651533942192
380,0.004829890548555936,0.012206115253129323,326.70156029014726
390,0.004877810866629366,0.012358658276368933,329.2725199589653
400,0.0050681651653651395,0.012153357809770197,331.3997128418521
410,0.005046215054352982,0.012379555019265676,333.9739831600876
420,0.00515272865047824,0.012276663956680896,327.1409815574862
430,0.005260797578229371,0.012190872435867002,327.0394396120498
440,0.005310438452834174,0.01247527457805123,323.81060737600535
450,0.005528860440917791,0.0123500369932074,325.7629338738469
460,0.005563446301180367,0.012322697536847999,327.55890536950596
470,0.005662837495519219,0.01230185707722342,327.41898889630744
480,0.005672920542801898,0.012625361901580461,322.77307083850997
490,0.0056483850570626685,0.012615659237103094,327.78625050650504
500,0.00580160282621318,0.012614729370285582,324.59326674372295
510,0.00586130310157329,0.012627527060239202,324.4811148045301
520,0.006016081856658536,0.012668362499947499,322.9223906454024
530,0.006000838195471718,0.01250220348718309,329.3881030433258
540,0.00608490943629537,0.01253691286135465,329.964277682507
550,0.006091573798993868,0.012758920193697615,333.01485600347036
560,0.006100711563800639,0.012572575433106503,323.90878454503707
570,0.006112575267616733,0.012670464034856376,327.9308194620745
580,0.006225184280272812,0.01279648993661606,326.85839400961856
590,0.006342120070227797,0.012668313188112991,335.7058674674825
600,0.0063320470882081295,0.012602617041706789,323.31609128300045
610,0.006362867884245272,0.012692060480750767,329.14942003052766
620,0.0064004115811166894,0.012719464412170896,324.0485086050919
630,0.006309529938381008,0.012679494368518437,329.6148266958199
640,0.00645511329810736,0.012584670495741544,327.38197362336405
650,0.0064994997326064015,0.012637251418757484,327.318400158291
660,0.006510121242422906,0.01261018018546736,327.9853187623988
670,0.006573383241890763,0.012899774592992937,330.26001604179237
680,0.006475327939152653,0.012646994739550286,328.4992489119158
690,0.006627435062383638,0.012837281093340884,339.4073838778913
700,0.006657897583368881,0.012920998816485979,329.93387794781455
710,0.006688759387952086,0.01273971509359466,329.29648745296595
720,0.006618164280199965,0.01275351280572771,325.2298147384121
730,0.006698344563548524,0.013083266132851941,320.7135442246527
740,0.006761065761706697,0.012584245013379137,325.2737235487784
750,0.006809461825981754,0.01280173707560764,323.2938353308904
760,0.006707954668968379,0.012883245545169548,324.429128933887
770,0.0067902106792762165,0.012804674680326786,324.68655438200807
780,0.0069395925833412135,0.012882358782040533,320.1975976541984
790,0.006824189862667647,0.012718668271568255,329.60198330394064
800,0.006774130719757347,0.012790732597140283,328.4664792923695
810,0.006903492925644021,0.012653573020449456,325.72289636012925
820,0.006826921457830422,0.012725346396695456,332.5858923343494
830,0.006901902487277608,0.012649107373609568,329.8158269587492
840,0.007034133534269781,0.012944398383179043,321.8505630373465
850,0.006867801031760508,0.012975825362956661,324.5033333175135
860,0.006944549219809867,0.012914025523498494,323.7867551383366
870,0.006921809182862281,0.012400534097447492,323.46825142203966
880,0.006919910197752337,0.012657087788198977,332.1511005889558
890,0.006849024877312306,0.012761612713874916,327.24340079555265
900,0.0070591530639737615,0.01263488273094232,330.61752859448904
910,0.006969548116338977,0.012693976663029372,328.32635162832077
920,0.006992239789030666,0.012743647204915196,327.044247650648
930,0.006960495803292898,0.012835887929258617,328.98007472339924
940,0.0071070259347018015,0.012663300418783163,333.78722300583763
950,0.006867580774828362,0.012803179203798672,328.73884248396286
960,0.00703187283302153,0.012743373442518234,326.13595088031286
970,0.006985050718918445,0.012748182351832064,329.5927655378241
