tijd,m1,m2,v
0.0,1009.9342830602246,997.2347139765764,3.0388613122860417
0.1,2275.5431587942658,1923.549178644345,3.180212102881953
0.2,3444.8899361135104,2738.7385231832372,3.3644183054177637
0.30000000000000004,3973.151574708703,3010.0655452635106,3.5691929933536626
0.4,4187.349504789026,3010.16815158912,3.682202817626502
0.5,4220.153148007317,3067.3749670704506,4.0538823779691535
0.6000000000000001,4247.25445902502,3016.0816814303616,4.370726602859647
0.7000000000000001,4350.584600189784,3072.8497344778566,4.338675819356732
0.8,4362.750290238061,3038.2564833575693,4.57875281764995
0.9,4483.29441121191,2957.963280230642,4.878774635798625
1.0,4434.3408746320765,3065.9115619254526,5.1258717365478175
1.1,4430.729555699949,2967.0835575243077,5.214724500272685
1.2000000000000002,4583.372956517639,2769.0360784156023,5.412722607736591
1.3,4619.953901329985,2887.216385618046,5.791731776894722
1.4000000000000001,4628.339334964882,2791.768935316731,5.802185420891793
1.5,4608.683738370261,2746.921025233585,6.31147608757191
1.6,4745.019627675274,2640.0485902529913,6.418057601530761
1.7000000000000002,4712.376173816759,2664.3569192950263,6.646522977944124
1.8,4883.618486910984,2715.2631697833313,6.635454612760734
1.9000000000000001,4790.821170920575,2648.0488427894747,7.0590284557394485
2.0,4809.449750641157,2586.3062489717704,6.934614667132637
2.1,4773.996554252276,2603.2219040582136,7.447984073449563
2.2,4918.602819910851,2578.3022924697275,7.45666248437434
2.3000000000000003,4896.047767674682,2511.9078786122195,7.779105097961236
2.4000000000000004,4990.4696912166755,2537.525678498907,7.280293775690102
2.5,5110.350304664365,2431.741014830183,7.764139453426252
2.6,5070.298813243515,2299.645829015549,7.896299891410854
2.7,5130.345709024032,2432.3507765855156,7.96053668765793
2.8000000000000003,5043.6636525995345,2307.156796962808,8.29859213551674
2.9000000000000004,5192.715830049555,2274.562509437964,8.332508226212795
3.0,5200.750601851618,2311.5806732050237,8.222452229964539
3.1,5187.963091659384,2219.194334755697,8.178222006312746
3.2,5284.445292847083,2217.6968884715034,8.50483942284006
3.3000000000000003,5259.322132507427,2114.3839717544256,8.505163292104294
3.4000000000000004,5278.099429949902,2111.7069224660504,8.61731819043804
3.5,5387.7600977968705,2196.5156739628937,8.738341831503758
3.6,5401.927105455002,2084.445526713224,8.429445885198799
3.7,5400.6820971441,2061.283473116523,9.253695979484515
3.8000000000000003,5411.57958198324,2042.662030069771,8.862221031681283
3.9000000000000004,5333.396271080233,2048.1613966966115,9.047654157248484
4.0,5576.072671135758,1938.8187313976705,9.206423896495325
4.1000000000000005,5362.366076383092,1970.2967465538854,9.387351354978442
4.2,5434.654426280138,1898.7558552241092,9.046394455912106
4.3,5515.468791944335,1835.2011652078018,9.07295985406281
4.4,5479.3376414678805,1885.4224085054811,8.922835809105294
4.5,5798.9734136232055,1813.032773024784,9.058238485426621
4.6000000000000005,5742.525545214015,1771.686012483084,9.183245582829798
4.7,5824.584854192076,1733.68598143264,9.198095427265597
4.800000000000001,5731.066421998645,1794.1286024346007,8.957695371154099
4.9,5575.081284825433,1760.2803006854,9.258482651966442
5.0,5779.632684176064,1729.9419693830139,9.095669730070972
5.1000000000000005,5801.80076638379,1704.2648676496165,9.10488732291808
5.2,6015.155191094974,1686.8159300755296,9.030838722416792
5.300000000000001,5898.6625864676125,1615.851665583783,9.41024947347371
5.4,5980.742910896745,1598.6423539971531,9.455150169525158
5.5,5916.4742895544705,1629.3629456921194,9.639695725273677
5.6000000000000005,5861.506003224022,1557.2040836656415,9.131962893920743
5.7,5815.983929702239,1557.0033112395793,9.369980660711517
5.800000000000001,5966.9849983564445,1563.5616285649778,9.317218470365091
5.9,6128.629261441324,1509.127395265387,9.829546253609577
6.0,6051.298730589508,1470.8770727137846,9.129475762983255
6.1000000000000005,6055.060091515941,1469.63838941162,9.46890190018873
6.2,6074.490104889304,1454.1450025538363,9.183128610538947
6.300000000000001,5854.631531058807,1423.7902604761798,9.506653576241002
6.4,6083.175754217178,1381.9821253478683,9.383724420441084
6.5,6123.432816230017,1373.5673328174937,9.384444524368101
6.6000000000000005,6102.745365860925,1348.0539666348893,9.426614828595529
6.7,6182.953342149689,1390.6923045664907,9.560586640095233
6.800000000000001,5963.810880322077,1317.9390846901185,9.463014040624829
6.9,6214.098074149281,1339.0128989728144,10.091490340624683
7.0,6239.1223025963445,1337.5944167694163,9.551073989763411
7.1000000000000005,6266.7743889066405,1282.5799314908145,9.517036657231365
7.2,6107.491776500912,1267.8073521523556,9.2859701807085
7.300000000000001,6230.455574923994,1315.4563514472704,9.028790895373586
7.4,6322.474961978882,1200.9288141699267,9.292386694821747
7.5,6389.37387103655,1226.5147297172293,9.180395865925293
7.6000000000000005,6179.524882488331,1225.6409703822778,9.247114691069845
7.7,6312.166000008153,1194.8361577452197,9.263295401775656
7.800000000000001,6570.578256466086,1193.506589509232,9.006701912525823
7.9,6339.165234270236,1148.2487199645018,9.5481261320591
8.0,6230.191252706515,1146.3664812322106,9.48396885630447
8.1,6455.051432485713,1107.3811223615967,9.327294039496977
8.200000000000001,6299.161705065779,1105.8526020713914,9.722587833761144
8.3,6425.321368916074,1078.717872009766,9.564214580947397
8.4,6658.6739624627935,1115.5772159355204,9.107126500189441
8.5,6339.18781754312,1106.9952294575824,9.26026432149878
8.6,6471.484898822514,1083.0391874136349,9.219670509357382
8.700000000000001,6420.014124201637,985.3323226942645,9.201903474279925
8.8,6408.009578554407,1015.0126037867685,9.701603709359548
8.9,6268.601606742407,1019.5300947972019,9.419903989639236
9.0,6651.95644329564,987.2166223772534,9.614331152675275
9.1,6479.0789575052195,984.7374353203852,9.482975536683798
9.200000000000001,6515.531711987974,980.8122945866896,9.409600230508651
9.3,6451.310172147887,983.4521264181152,9.521235994715777
9.4,6719.498839685294,945.9247475303973,9.797970950976723
9.5,6269.469036224008,955.9523247824106,9.507918890263317
9.600000000000001,6571.974578337365,936.1936816116555,9.358467550087381
9.700000000000001,6481.554638187745,926.2954572399029,9.557488969146625
9.8,6603.560482198012,914.0472101307452,9.567087128384127
9.9,6607.5447708358815,931.542979138439,9.516525184309218
10.0,6468.368509646985,896.429880423017,9.53880775320199
10.100000000000001,6667.878156668693,896.3521971718362,9.420544132574928
10.200000000000001,6765.891684248063,876.5629154416638,9.501464834494941
10.3,6580.246219251816,873.7561831074812,9.605291410104124
10.4,6725.657103970658,882.4072264776615,9.644261369022821
10.5,6628.496443937073,870.8831218086759,9.340639538207988
10.600000000000001,6677.829328053894,848.0150527472971,9.417289666866582
10.700000000000001,6722.816902951625,827.6964584219899,9.792473767443786
10.8,6518.631735875899,812.6519640811798,9.61692470466396
10.9,6766.522088833849,834.7487093776458,9.517408127551843
11.0,6667.826743822981,801.5571739385664,9.413602245429034
11.100000000000001,6587.2606169927985,823.8741824601194,9.371765045227894
11.200000000000001,6575.390852735934,795.0412580677748,9.477089686789787
11.3,6618.218323581974,779.3822061373578,9.445321990618492
11.4,6734.27463494175,776.8393255402691,9.311004013474058
11.5,6740.179525703481,754.8189083572108,9.13500315097499
11.600000000000001,6619.982976862307,766.729514429344,9.458079602904348
11.700000000000001,6922.190325956762,775.9336291106903,9.36959697891254
11.8,6728.383041607704,740.6693874032039,9.396214102214932
11.9,6699.051927397081,753.7752712027568,9.244207049875207
12.0,6814.8761018007135,764.9493178171098,9.379300458677495
12.100000000000001,6805.789673730833,745.7430932059932,9.324341924953233
12.200000000000001,6788.426873871813,729.2996805503163,9.418152892182112
12.3,6660.013936636703,723.1279039244723,9.493430790272617
12.4,6967.434274522574,730.3075247961058,9.80461695606828
12.5,6673.112445435994,722.8681245238436,9.434309450506609
12.600000000000001,7080.269207949732,693.1208382163758,9.241990641159475
12.700000000000001,6707.75245269912,668.990700224917,9.301028283205879
12.8,6691.799920618189,695.031222541167,9.464129919198431
12.9,7055.856483429502,700.4076934574246,9.291434685798684
13.0,6683.964547693507,688.5611031049683,9.151699836074789
13.100000000000001,7061.244288629004,692.4332241703639,9.311705763248453
13.200000000000001,6583.525810653147,689.3844268900601,9.378384715013173
13.3,6991.245655846408,644.8126517031016,9.28724376187673
13.4,6828.208438256568,661.6218896499835,9.315320367951523
13.5,6917.6420161727265,642.0455417959771,9.37317099074885
13.600000000000001,6853.912136846209,657.909413870889,9.533726500519347
13.700000000000001,6688.389617292841,626.6299790619834,9.640150684535163
13.8,6892.52966907292,632.2112605045954,9.691568469510583
13.9,6867.505687468059,652.3003075530112,9.412650945769046
14.0,7138.767719283735,655.030967051917,9.353156267776521
14.100000000000001,6993.943213300601,636.5644825651215,9.65726656853458
14.200000000000001,6732.496532572477,632.745882797546,9.59895107886631
14.3,6627.614140539108,605.3269284201708,9.016596366728697
14.4,6836.372370916542,624.7432450332553,9.682415767625175
14.5,6887.680867415328,631.8261133610602,9.140517413031956
14.600000000000001,6647.049599139599,607.2945155793849,9.472182123073678
14.700000000000001,6880.896070059433,579.1468928875423,9.383225428717699
14.8,6709.49332103076,608.4052662576999,9.468902093030835
14.9,6763.407963111171,590.5484739551248,9.200851601973968
15.0,6888.005385436013,604.4040106108805,9.214668682611114
15.100000000000001,6969.806078533863,583.2920551719267,9.250926362266755
15.200000000000001,6888.985567313481,573.9533631723776,9.295901539728906
15.3,6741.728465139919,605.6021061540713,9.406618133589541
15.4,6813.869983997501,581.8726785691912,9.378871965984676
15.5,6883.325717045599,583.2281600259622,9.54240185279882
15.600000000000001,6843.721131450459,566.378950641397,9.348281722377337
15.700000000000001,6601.675998138714,552.6018419497069,9.656964312085734
15.8,7151.144706987225,564.0071493850593,9.508385491258736
15.9,6969.51738264111,598.574791653656,9.610473440024743
16.0,6911.63877675657,550.2206678367237,9.097982365414218
16.1,6960.478953471178,549.6469365743266,9.132611068007895
16.2,6845.430080304596,543.2864929102066,9.717177554141344
16.3,7060.226791235106,552.4782431518021,9.678224895416912
16.400000000000002,6951.354108528439,540.4203460279837,9.68634313097984
16.5,7018.114685546186,535.9225502214946,9.36421263508882
16.6,6824.247247132168,529.6499198485193,9.574117939099402
16.7,7213.787396377823,527.0415831352373,9.505835105481655
16.8,6860.484250580639,534.496036322591,9.28862717347752
16.900000000000002,6833.226989063833,537.8750913503718,9.24377886923384
17.0,6993.397061903179,534.4663140395414,9.355075454882376
17.1,6831.814885072211,526.5592854081835,9.542011402625418
17.2,7030.1363957976055,520.0827986685186,9.418672542880632
17.3,7067.2797380240045,510.6140308134072,9.502149942865808
17.400000000000002,6872.539753731765,532.0998092397774,9.256505705804557
17.5,6715.4966053534845,506.930578843912,9.409038514295691
17.6,7005.290411046656,512.4830466702377,9.520054041137469
17.7,6739.492198191954,519.2157328207184,9.172327777939834
17.8,6882.251354864158,518.4172091635501,9.238241208491704
17.900000000000002,6921.481168360752,526.3767736487542,9.29154334031592
18.0,7093.667969263239,502.48360947186006,9.499602265189672
18.1,7180.152587297839,486.92523961821377,9.250182875774094
18.2,7061.353603290684,508.3618788530558,9.46977466330194
18.3,6898.24312264045,509.5421403838047,9.370731993889613
18.400000000000002,7147.481581983244,509.50533271658855,9.46346866938847
18.5,6928.537985041619,500.3007782514777,9.318678494506512
18.6,7042.9045551750805,499.3264058895577,9.454477149853961
18.7,7279.55030857356,510.68553176549733,9.33870710526091
18.8,7159.007325450327,496.2660587452701,9.016832173373915
18.900000000000002,6851.653352778778,480.1303438663148,9.3339150746133
19.0,6996.763932380696,513.9429138278865,9.461461985867738
19.1,6965.049354331833,504.0039049046,8.984306250319547
19.200000000000003,7030.161799899941,501.94286588457067,9.122025497731958
19.3,7158.735888776592,496.23196582502186,9.321925604174425
19.400000000000002,7088.652715408791,513.8200943162752,9.43419060902158
19.5,7036.21095668272,485.6304933969337,9.240229038377995
19.6,7119.106979695704,480.4281471407353,9.413454248420125
19.700000000000003,6937.232622175825,492.159701278902,9.46272828894235
19.8,7150.815125625031,481.25105074653214,9.34926334408947
19.900000000000002,6869.562155959895,480.6497275553183,9.470932337678773
20.0,7114.066244478677,474.81284385123706,9.56348577046391
20.1,7199.225226509819,486.5264299149018,9.752837480377734
20.200000000000003,6901.88896978709,469.3817156287809,9.065600481101194
20.3,7221.339252335641,486.5023603827444,9.389549976091207
20.400000000000002,7051.956374470268,468.31131613620465,9.859801271015634
20.5,7031.933813722151,479.04380137602567,9.536444036139972
20.6,7082.385059685832,479.05960764842655,9.251390723553113
20.700000000000003,7082.126160379137,493.78556296774076,9.652938893727981
20.8,7240.604748702637,469.99060087616266,9.213954228621295
20.900000000000002,7000.384598367049,474.3680543899324,9.605707943591586
21.0,6781.452103478493,487.321290825317,9.37029446007935
21.1,6960.087249237396,462.3415450906312,9.088886897112573
21.200000000000003,7136.569410382462,471.6426249650013,9.157487306282896
21.3,6840.03918552107,466.874261003576,9.713776003719428
21.400000000000002,6986.374028381352,455.02625530884796,9.353800266233874
21.5,6985.4221692498495,442.9917429799534,9.389792530637301
21.6,6992.166479464473,473.8933903943663,9.747603713298084
21.700000000000003,7183.76296402028,464.03270183693957,9.191973101219345
21.8,7387.934831478799,466.2677598889732,9.40261868087014
21.900000000000002,7023.741837167593,466.75045637334506,9.372860218958229
