Tijd,x1,x2
0.0,-0.9006571693977534,0.0
0.5,-0.8390769153531292,0.18390581816829774
1.0,-0.9033620278910967,0.24641419649519244
1.5,-0.4859977082141086,0.399741718561525
2.0,-0.5709109350679403,0.44520545791249677
2.5,-0.34350699043744454,0.38357302920473757
3.0,-0.09923925918863005,0.2545224298447556
3.5,0.06104935670211361,0.33138706681831037
4.0,0.2115490987122752,0.3312753869311937
4.5,0.3291420713713752,0.16773180680600502
5.0,0.6433578064553106,0.14004633100642996
5.5,0.5559073758410004,0.04108938102732924
6.0,0.4952190083946859,-0.026722399197738517
6.5,0.40248734259146834,-0.09444079551796651
7.0,0.4012323837472614,-0.17202146150998035
7.5,0.3194875242954593,-0.1294884783662798
8.0,0.2527658766980442,-0.27882220174964173
8.5,0.15857390627670018,-0.29354980522830876
9.0,0.021248796435886175,-0.31242800430198686
9.5,-0.10860176580245454,-0.1903430707242319
10.0,-0.1498524705996611,-0.1547894749566023
10.5,-0.2504577020902157,-0.12156072421313624
11.0,-0.37555329316834773,-0.07463127153210006
11.5,-0.3386134048756576,-0.012536152858099909
12.0,-0.2852872480191703,0.019341831493038572
12.5,-0.2630259157369134,0.06384765222925072
13.0,-0.27091452547309564,0.11204033177785966
13.5,-0.14534408752723568,0.14292364453217613
14.0,-0.1400054353263761,0.12254867854141659
14.5,-0.050591450090402494,0.15601032763037936
15.0,0.00823876798055163,0.11670319543864632
15.5,0.05119056028646699,0.07923960226941512
16.0,0.13055920287424427,0.10341347436108222
16.5,0.14437392935258325,0.06596475047132362
17.0,0.17909671027706758,0.023642789689493283
17.5,0.18630860273923963,9.361516551085282e-05
18.0,0.1663187060307495,-0.016785610157583515
18.5,0.07140730019915008,-0.03749294031443713
19.0,0.1256579453913708,-0.0637776972512545
19.5,0.09244314245129956,-0.09749627557029483
20.0,0.05231858045019545,-0.06824019316686131
20.5,0.023602967729924585,-0.07907350635244959
21.0,-0.018709038434685854,-0.0714112882960416
21.5,-0.03759409834259418,-0.05062639990476508
22.0,-0.0772209209731057,-0.03648228010985856
22.5,-0.08473147836692932,-0.020581201247298623
23.0,-0.10866763088445869,-0.01068335908039391
23.5,-0.1041363909514464,0.0033312944219112354
24.0,-0.08548726258308542,0.0186343482782411
24.5,-0.07918986498156647,0.026892487618320617
25.0,-0.08103154299115889,0.03271656441655741
25.5,-0.04711404632536032,0.03356449022838495
26.0,-0.024481243131401507,0.044309124374800744
26.5,-0.002240368096094396,0.040370525558032166
27.0,0.015627436322779523,0.03393039235100634
27.5,0.018801974397917497,0.027721630396137613
28.0,0.04301797401949399,0.029770115127013885
28.5,0.04840815693650688,0.012044183674036557
29.0,0.05349335740508987,0.0021341127637666078
29.5,0.06540111920997459,-0.0043929759949736
30.0,0.05661867272289595,-0.014185357447236863
30.5,0.053120672988688514,-0.022192397318399996
31.0,0.03557961800340302,-0.011758833220898655
31.5,0.01672827005241132,-0.025264441365431132
32.0,0.009633354004474001,-0.02496796746435573
32.5,-0.002036350708063041,-0.020776738180837223
33.0,-0.013818115227930146,-0.01639216700749529
33.5,-0.023078919067196054,-0.009761025479654897
34.0,-0.02942340615641576,-0.010174329583591898
34.5,-0.024292269352041613,-0.005894049911460551
35.0,-0.028815742466013233,-1.8370555134661915e-05
35.5,-0.038471804513641336,0.004390363134132971
36.0,-0.024717924676977233,0.009004969823144577
36.5,-0.0267862811326394,0.0076903453464432555
37.0,-0.014140999345584873,0.01283815747376325
37.5,-0.009048409808074979,0.013653032480199636
38.0,-0.0036153144839174336,0.01302915287535567
38.5,0.002945870782463388,0.009668768886631082
39.0,0.010961841685462248,0.010314118893298408
39.5,0.009233870287014508,0.007999360802799555
40.0,0.01208202579694154,0.005141959961881412
40.5,0.020389835937170198,0.0014622304224998122
41.0,0.020012021935594287,-0.0007446597016679779
41.5,0.018389240004299003,-0.0019062491828140292
42.0,0.013103786382842455,-0.005636679969999361
42.5,0.009027926416593224,-0.007216105302669513
43.0,0.007552219920142652,-0.0064713211535918965
43.5,0.004359037875564067,-0.005944904239724558
44.0,0.0006359946502809246,-0.004808547549976843
44.5,-0.0027103179063825756,-0.0027299738822380835
45.0,-0.00463205860977685,-0.005676558084088601
45.5,-0.008961471951210023,-0.0031345761723846973
46.0,-0.009135603477382973,-0.0016953589329081168
46.5,-0.008473026640522114,-0.0004949938325163518
47.0,-0.010817300347650391,0.0006237258376750801
47.5,-0.009255384572141152,0.002439189982524614
48.0,-0.006902918265974556,0.002259644733784193
48.5,-0.005345788279499253,0.0039148198879242185
49.0,-0.00427170393036653,0.004063907589046313
49.5,-0.0016273515151203795,0.0030406610916441233
