tijd,N2O4,N2O5,T
760,0.005789723806862614,0.014535547227708688,279.07697198802055
770,0.00706886938961618,0.012915495368365185,284.2253936956627
780,0.009707097539670457,0.014424195519677153,194.44625330708524
790,0.007065495869698772,0.011108776146103987,382.5338805459231
800,0.0057459406751737925,0.012511575305026614,359.82369413306884
810,0.008029325593916458,0.009732787674641873,304.9520223688437
820,0.006207922829015184,0.01113532859442846,442.2118787458736
830,0.007430837808817398,0.00958008988497096,386.81051981057095
840,0.00981142576838373,0.015457731010301597,227.50519280697483
850,0.006232858000865181,0.01606020045722799,280.5605545989172
860,0.007527565593931418,0.014800107637267534,266.228950478259
870,0.006843478156361524,0.0045079598953448215,259.8588374132661
880,0.006586997069191719,0.00961844487070877,433.5157821989613
890,0.004960958827096995,0.01168991809071193,335.361745140574
900,0.00896477983765695,0.009137697491116377,402.8442552573303
910,0.006983097493942054,0.010303254414251908,357.0206961435289
920,0.007256170303270912,0.011281570670297397,331.3786125438828
930,0.006448949748748012,0.013112422239968067,370.0951211574278
940,0.009215243157616952,0.009647755932065186,466.2380667771853
950,0.004269705037383169,0.012433384874405191,365.2704371466553
960,0.007406241712310329,0.01122622055932503,313.2125863595224
970,0.006327518135855692,0.011312186513730187,382.34886253655634
980,0.007528529816354237,0.011047047857589141,385.61687953320995
990,0.0074658828063504205,0.01490966383740934,367.97070256572397
1000,0.00587284349560948,0.011388263313291328,375.66165140867395
1010,0.007906426441978648,0.012771922579212667,334.48502665172174
1020,0.008854205758637467,0.01130841440625905,362.57618138481166
1030,0.006772354239461984,0.012267832433129233,398.63573365012627
1040,0.008229106158319725,0.014913454711682846,412.14644062293183
1050,0.007097890969694661,0.014576298668083267,306.53609773009026
1060,0.007531620838528715,0.012493233439538086,333.1561038855518
1070,0.00792013999180749,0.01072823084060243,463.5813195482111
1080,0.005657138698572458,0.009712559427327431,402.5139994820269
1090,0.008208259076355319,0.014429006181658616,367.8868261100042
