tijd,S,X
10100,0.0010321374716326145,1.3088401888637985e-05
10200,0.0006164141697295914,8.82018840458314e-06
10300,0.0009411769697856604,1.2023634522802016e-05
10400,0.0009438033734507791,1.938810682239489e-05
10500,0.0009559554606854675,1.3495544490524368e-05
10600,0.0010244128679390326,1.2484585849628993e-05
10700,0.0008081215431649013,1.2777667182970566e-05
10800,0.000731041220048568,1.0614435820540884e-05
10900,0.0007826873058675485,1.1374220168205556e-05
11000,0.0012711835538969979,7.0424561863318506e-06
11100,0.0009905242223366764,7.648207971136477e-06
11200,0.0007905904250345663,1.3809014317547732e-05
11300,0.0008862029061694212,8.934551576993499e-06
11400,0.0007514317855678984,1.2994978646679184e-05
11500,0.0007503984098071083,1.1988342108733602e-05
11600,0.0008886316810645823,1.0037888565557913e-05
11700,0.0012607771043371841,1.3063427760149762e-05
11800,0.0005260591552587008,1.2079659841613873e-05
11900,0.0007686476432196026,1.3691848707380565e-05
12000,0.0007469070638073333,1.1480448334971487e-05
12100,0.000979061194523382,1.3846617054018032e-05
12200,0.000677007300648149,1.106293322438907e-05
12300,0.0008076797173724384,1.0353446200871523e-05
12400,0.0012096675541256935,1.2932480107859416e-05
12500,0.0006696905481762419,1.4223784871305144e-05
12600,0.0012777200342227765,1.4565023783703299e-05
12700,0.0006254380254072283,1.0952594313634148e-05
12800,0.001127887466421091,1.0458058257725896e-05
12900,0.0009812637136294836,1.413376018726085e-05
13000,0.0007352888696909113,1.214731330233744e-05
13100,0.000317961720997162,9.819667423416944e-06
13200,0.0008595232758430374,9.310321320721613e-06
13300,0.0012024849159370877,8.898452640874838e-06
13400,0.0008278731548678281,1.284792311561352e-05
13500,0.0011709975291233229,8.96601281924069e-06
13600,0.0011219032018546398,1.2661854116356539e-05
13700,0.0007324344955395153,1.3867439893243054e-05
13800,0.0009487931711523749,1.1221917106026007e-05
13900,0.0009263304775799987,1.1824417757406922e-05
14000,0.0009354280059292233,1.4575435959925592e-05
14100,0.0012061933081554464,9.729445776265903e-06
14200,0.0013078556189472848,7.91879332367899e-06
14300,0.0008899121923667746,1.4586405832858215e-05
14400,0.0009703961715070088,1.1478532805982627e-05
14500,0.0008814473293808871,1.1873596963396116e-05
14600,0.0008121530145808126,1.5482388566985776e-05
14700,0.0009874041656474423,1.1452870880048355e-05
14800,0.0010884774387827662,1.41783143950035e-05
14900,0.0010734984591345177,1.5109609295161524e-05
15000,0.0007710038941490834,1.1971897571525782e-05
15100,0.001063344128928405,1.5199008825038922e-05
15200,0.0009220321985412754,1.3928189596785675e-05
15300,0.0011635069067657145,1.205492951328275e-05
15400,0.001028970246444269,1.3181192165521908e-05
15500,0.0008878358241001739,1.6833996794020995e-05
15600,0.0010823540302072857,1.612193073369284e-05
15700,0.0011724652029285539,1.3989586328660443e-05
15800,0.0010573299335469132,1.3128030965506442e-05
15900,0.0009914873172436427,1.3696393325163679e-05
16000,0.000949870318125471,1.581037791680782e-05
16100,0.0007798617379542018,2.0135560614905423e-05
16200,0.0007453518107423095,1.0798735119468149e-05
16300,0.0011499887870133562,1.6598203747767e-05
16400,0.0010509549781809418,1.6206295163905853e-05
16500,0.0009326325990631019,1.186926875835861e-05
16600,0.0009496846212779235,1.2565099126605866e-05
16700,0.0011186209601412975,1.417264108206152e-05
16800,0.0007819806328719607,1.3728171197704685e-05
16900,0.0010145462818153277,1.3078709024995194e-05
17000,0.0007834770668015759,1.5532277332300475e-05
17100,0.000984143387723219,1.337190525396019e-05
17200,0.000850242453471629,1.5645062026596082e-05
17300,0.0006671584443727683,1.0793482071968546e-05
17400,0.000804607353135863,1.444904817807644e-05
17500,0.0009985300700871326,1.9639794243462804e-05
17600,0.001101845333398763,1.4749657445170069e-05
17700,0.000937367592567285,1.2239819123980602e-05
17800,0.0009378781411535639,1.4494184954578719e-05
17900,0.0010025544660414388,1.2898342568667578e-05
18000,0.0010400248622791965,2.028924978896797e-05
18100,0.0009220431750753993,1.6856367587388912e-05
18200,0.0010730662777692194,1.4419089321405255e-05
18300,0.0009855530365054683,1.5791413748536265e-05
18400,0.0009620600894708736,1.3379933193179295e-05
18500,0.0009485922217551041,1.7486064136054545e-05
18600,0.0012183541228690553,1.904346700650721e-05
18700,0.0013513951332644507,1.3590379207080325e-05
18800,0.0011097734749144091,1.672228138355381e-05
18900,0.0013591847659557969,1.358761802628451e-05
19000,0.0007867129466890366,1.4332879839422055e-05
19100,0.0005440346278707505,1.464229131091913e-05
19200,0.0008024172245863486,1.6935526678030117e-05
19300,0.0010109949192447102,2.2718227489135583e-05
19400,0.001126491749488367,1.4683318055913055e-05
19500,0.0007766814663175771,1.831860734351393e-05
19600,0.0006969771340077525,2.2895637982153174e-05
19700,0.0011707130189892233,1.5257660915049475e-05
19800,0.0006228485385445089,2.1499140207770065e-05
19900,0.0009259795277631315,2.1207402427295713e-05
20000,0.000645621028513935,1.5032871636012006e-05
20100,0.0009490754985942469,1.7323366947303997e-05
20200,0.000862909099776983,1.9392357747134515e-05
20300,0.0007459266896924793,1.683338723553897e-05
20400,0.0009714334998010505,1.920098039552232e-05
20500,0.0010838042526501246,1.3558397906326775e-05
20600,0.0006577740167210289,2.2068372236230967e-05
20700,0.0010121512047296494,1.5017235524171518e-05
20800,0.0012436876504965328,1.8156189986555856e-05
20900,0.0011732579449367931,1.807144102824173e-05
21000,0.0013407961817931825,2.4205864930861412e-05
21100,0.000902308229705786,2.1499980887342733e-05
21200,0.0010722869094080916,2.303944263169001e-05
21300,0.0007665111226676004,2.066870241800841e-05
21400,0.001150991213737349,1.1838403836700036e-05
21500,0.0007251833222827449,1.0865770809499438e-05
21600,0.0008988983701199192,2.1083500793446416e-05
21700,0.0012356713154367226,1.8800492916014706e-05
21800,0.0012597646526278832,1.347673010861014e-05
21900,0.0006265661228960755,1.8496260714981427e-05
22000,0.0010233820190506642,1.867086080959212e-05
22100,0.0005574431134566867,1.8547299121056853e-05
22200,0.0007025135385549812,2.151579059818747e-05
22300,0.0010202307804772662,1.5481616197026648e-05
22400,0.0008528849366055862,1.5098662171508162e-05
22500,0.0009386985842770861,2.2925876303504307e-05
22600,0.0007632308807666286,2.1290908700645913e-05
22700,0.000849851760735089,1.6352196593950797e-05
22800,0.0009303420365766186,1.5484083797081856e-05
22900,0.0008454364936000961,1.4920156010855794e-05
23000,0.0013242993422659334,1.9853998129403078e-05
23100,0.0008176756271787177,2.0657302303276218e-05
23200,0.0009293674109861612,1.9024906606150022e-05
23300,0.0010675029082504168,2.3030096331302274e-05
23400,0.0008498433044925752,1.778167471289788e-05
23500,0.0008984031728367554,1.089614285724399e-05
23600,0.000662590953455404,2.583585508502505e-05
23700,0.0012634250421565542,1.937120735755952e-05
23800,0.0010602562547427131,2.1759557080475177e-05
23900,0.0015359675566813035,2.5191430754877415e-05
24000,0.0009262531150664547,1.672901213215048e-05
24100,0.0006451372124180038,2.162621273008388e-05
24200,0.0008067097225500384,1.4940858562683736e-05
24300,0.0008275374916295976,1.6442146916677306e-05
24400,0.0012710823555212203,2.4798207965909846e-05
24500,0.0009488227618393852,2.745180580138187e-05
24600,0.000964983753576853,1.7617445161490418e-05
24700,0.0012396766463728121,2.369077039305318e-05
24800,0.0007530426916415297,2.0670300453924032e-05
24900,0.0007836991538639454,1.5620039767390433e-05
25000,0.0011259821922694388,2.9979757001649386e-05
25100,0.0006842216628947754,2.4253274518065716e-05
25200,0.0008262466329920194,1.9769415684901722e-05
25300,0.0008372377794107759,1.820533789805797e-05
25400,0.0009588929145366796,1.843872323559816e-05
25500,0.0010009500750794687,2.1996541103396676e-05
25600,0.0009041152376672702,1.827377061071532e-05
25700,0.0008398765106626134,2.5822426322510908e-05
25800,0.0010443950586204991,1.8133767707441943e-05
25900,0.0009680441733419795,2.6052303034413847e-05
26000,0.0006321997646336075,2.5230274182665735e-05
26100,0.0008232066214424366,2.5475685419967263e-05
26200,0.0008040099668193176,1.4682019873875656e-05
26300,0.0006399151229281009,2.3307745021434257e-05
26400,0.0009978922509946064,1.9000911246229316e-05
26500,0.001069633680504021,1.556220150115148e-05
26600,0.0009358336400601445,1.774675586336346e-05
26700,0.000824618822682711,2.3754043408092574e-05
26800,0.0007849532213330348,2.1825133927485518e-05
26900,0.0011387579748134485,2.1015713182643527e-05
27000,0.001106252122086087,1.8477080648969663e-05
27100,0.001048110355634466,3.0899665147992576e-05
27200,0.00047914793799119955,2.0258379809428542e-05
27300,0.0010567462088271872,2.3231228642336745e-05
27400,0.0010175671430896161,2.139131574404932e-05
27500,0.0009635034745600843,2.3685518996392464e-05
27600,0.0011681128350771361,2.581343901726506e-05
27700,0.0010107179991442913,2.2647847915638305e-05
27800,0.0008543139929823595,2.2653508039029606e-05
27900,0.0010211356563432702,2.2819430124999365e-05
28000,0.0010011465676119818,3.5428571226407735e-05
28100,0.0011109767686866198,2.3515742553741617e-05
28200,0.0011732279860415798,2.321326209713557e-05
28300,0.0005602648319824472,2.027642921040213e-05
28400,0.0005918078584688494,2.372413971187364e-05
28500,0.0009489246414592033,3.423669923937036e-05
28600,0.001007068648421386,2.4633412765890393e-05
28700,0.0011018510450728004,1.4438095730655724e-05
28800,0.000989421810609524,3.0018607296030114e-05
28900,0.0006653420259764333,3.211073149061815e-05
29000,0.001008462697513604,2.40765824096009e-05
29100,0.0010638385009715202,3.836406231500457e-05
29200,0.0009784750725912916,2.78244445333153e-05
29300,0.0008572159878627375,2.2107724923393632e-05
29400,0.0011004630899341895,2.217969069450809e-05
29500,0.0009570432973881797,2.432049649040708e-05
29600,0.0010337028424582083,2.882030247893245e-05
29700,0.0011388368465014445,2.437706626139772e-05
29800,0.0008920281630930295,2.193610475796835e-05
29900,0.0008589445411672557,2.9473183284237414e-05
30000,0.0010851933777499827,2.2457155807688307e-05
30100,0.0011061705524135468,3.5167885341890265e-05
30200,0.0010199677552216405,3.823268381110433e-05
30300,0.0007960934487659436,2.0977785572704417e-05
30400,0.0006066521050603155,3.646023109118034e-05
30500,0.0010646148856992387,2.788339248435587e-05
30600,0.0009938855468459556,2.1953680682739853e-05
30700,0.0014012286323976735,2.9201234271822126e-05
30800,0.0009613119087596095,3.27523374471634e-05
30900,0.0010309766804079137,3.0023450295042248e-05
31000,0.0007916148497440526,3.1595768091585274e-05
31100,0.0012938636223897018,3.6816532774841545e-05
31200,0.0012392479144974398,2.6167863210853707e-05
31300,0.0007535977154977109,2.854963554473225e-05
31400,0.0009497831367902428,3.586478335283916e-05
31500,0.0006212024731050194,3.860921372355602e-05
31600,0.0009091582260055966,2.7169100549972845e-05
31700,0.0007485916141495822,1.9967885712652134e-05
31800,0.0010928121923106607,3.0427307406814632e-05
31900,0.0006960627922370326,2.232564444893785e-05
32000,0.0008748457931399494,4.037757413710151e-05
32100,0.0008888956105677084,2.127201106974575e-05
32200,0.0008912484107240509,2.889307222661687e-05
32300,0.00043163003243910794,3.0371236806653104e-05
32400,0.0008935295721207304,3.5145601736140783e-05
32500,0.0012828575062090123,3.797981102350158e-05
32600,0.0008859203618983238,2.4250628178790997e-05
32700,0.0014177402818004352,3.1660557005439594e-05
32800,0.0009383437328115174,3.1286245734516406e-05
32900,0.0009725274489748563,3.0674590636138886e-05
33000,0.0008278982009519265,2.8264842589817785e-05
33100,0.0009287975263261448,2.8420295998635327e-05
33200,0.0008013947161452329,3.2718353308751424e-05
33300,0.0008867206474550034,4.18697359239445e-05
33400,0.0004388411753209249,3.9399476676926995e-05
33500,0.0011665303094197078,1.9018467828596764e-05
33600,0.0008695463716537869,3.022041791969075e-05
33700,0.0006705330042630674,2.7697187500741478e-05
33800,0.0007257326395414521,4.450325301440846e-05
33900,0.0011072033610221895,4.1529807417748236e-05
34000,0.0010669518279045969,2.575397001641385e-05
34100,0.0008343060429282003,3.6693677021234894e-05
34200,0.0007040380468827369,3.836837577118452e-05
34300,0.000886723732876152,3.120888175119281e-05
34400,0.001063607798209047,3.69086780624707e-05
34500,0.0008636949682039742,4.195289543071884e-05
34600,0.0007293914555244746,3.843165573608929e-05
34700,0.0010406478872241227,3.224925548438543e-05
34800,0.0009906516208060363,2.5896697858080063e-05
34900,0.0011014959813589525,3.341826153970931e-05
35000,0.0008322157073747973,4.217926252137175e-05
35100,0.0007981906770120333,2.5161159674931777e-05
35200,0.0006396099546268635,3.945832988455647e-05
35300,0.0006906812088748757,4.776733900525765e-05
35400,0.0005416679587797141,4.757704028361163e-05
35500,0.0009669667009582887,3.500035797081672e-05
35600,0.0008264095643956484,3.872055842181462e-05
35700,0.0009201917451920594,4.39757937318433e-05
35800,0.000948022480865589,3.728312890343147e-05
35900,0.0008591449195257928,3.595052561679899e-05
36000,0.0009832151781509304,2.403881409787938e-05
36100,0.0006762214093217303,4.2162562779252725e-05
36200,0.0009571695317537164,3.552093300504154e-05
36300,0.0009286207483844601,3.962609754784371e-05
36400,0.0008250344509603131,3.142950690762398e-05
36500,0.0009607553128758793,3.0080054615471227e-05
36600,0.000999667187812236,2.4778558319275983e-05
36700,0.0011140275488288505,4.131621091297872e-05
36800,0.0009708169149687128,4.5378233957498975e-05
36900,0.0012306931417718177,4.5831545343412764e-05
37000,0.0005830743349745252,2.8483234580761694e-05
37100,0.0008072173298729105,3.865887840312377e-05
37200,0.0010176203281897095,3.3029397097249504e-05
37300,0.0009562319316248968,3.2953313630209735e-05
37400,0.0008087523817277009,2.8027122249887782e-05
37500,0.0007510189688123463,2.85885235680147e-05
37600,0.0007410365047463032,4.765784047315214e-05
37700,0.0007456232433275252,6.036640196143545e-05
37800,0.0010108013187815515,4.1199033570210254e-05
37900,0.0007617875149451335,4.5505775185123705e-05
38000,0.0008134694369748617,4.1079368951834075e-05
38100,0.0013894585896950876,3.951327867856166e-05
38200,0.00112971845937698,3.478237476514855e-05
38300,0.0009117866798636795,5.506362146514082e-05
38400,0.0008027519536089217,5.565962197539023e-05
38500,0.0010473417873532018,3.642420962912694e-05
38600,0.0010330973005701401,4.9251489094601137e-05
38700,0.0010307329919091697,2.8414162809626216e-05
38800,0.0007830886316654326,3.955476325188081e-05
38900,0.0009023378782281709,4.699752611749238e-05
39000,0.0009481347457206584,3.078417427069255e-05
39100,0.0009848056053603314,4.73488390703515e-05
39200,0.0010172528799308666,5.155448669020574e-05
39300,0.0010669607471804504,4.64985845059516e-05
39400,0.0009012317995668969,2.857183875772991e-05
39500,0.0009921764565644917,4.476774152128429e-05
39600,0.0009628859069572388,3.215476676108857e-05
39700,0.0007155116076922158,5.25178044744849e-05
39800,0.0009052758435666543,4.952096273825077e-05
39900,0.0009172648526020908,4.40426259951342e-05
40000,0.0010827885845048578,3.944454689462781e-05
40100,0.0009288214123790348,4.0101667054324464e-05
40200,0.0008317447204292173,4.164582929068266e-05
40300,0.0009509490084794208,4.032529522877684e-05
40400,0.001138665019462648,3.6784904823785835e-05
40500,0.0008756883673300727,4.104880875405869e-05
40600,0.0011724202705515954,4.6991566197545294e-05
40700,0.0010964310091310348,3.192669314245934e-05
40800,0.0009569774244147838,5.375000267651846e-05
40900,0.0009229862763338883,5.5609285204183176e-05
41000,0.0008137260443250286,5.9031896476728454e-05
41100,0.0013243258359215142,4.290570687020637e-05
41200,0.0008259945093946425,5.99845520016072e-05
41300,0.0011927035366493049,4.1806199714878125e-05
41400,0.0008298121463054384,4.425934893411073e-05
41500,0.0006620348815862473,3.846070369876233e-05
41600,0.0007233251590624778,4.0065028218512484e-05
41700,0.0008983889379505288,4.977772788676262e-05
41800,0.0011846368954327353,3.823013149866514e-05
41900,0.001081727677624112,4.593286232789005e-05
42000,0.0008944300698908562,5.471212731051734e-05
42100,0.0007001825084591085,5.2130167551144777e-05
42200,0.0009325366313476013,5.343901638312931e-05
42300,0.0009542211776585478,7.286791023532242e-05
42400,0.0007866115532262795,4.387931373199352e-05
42500,0.000788855562756857,4.383806401277521e-05
42600,0.0007858988639270844,6.132307906441423e-05
42700,0.0011560316507389097,4.409125230093033e-05
42800,0.0007500232380556358,5.471292734395776e-05
42900,0.000800035872748536,5.658387503663406e-05
43000,0.0009353953045169283,3.5158934611464885e-05
43100,0.0011765323832723484,6.888714540601167e-05
43200,0.0007879447310925812,4.6965232079415915e-05
43300,0.0009488583689583772,5.456512349410673e-05
43400,0.0010152360249725636,7.203124134960088e-05
43500,0.0008648887365358703,4.3369076249170644e-05
43600,0.0006489381465342141,4.4264146215824e-05
43700,0.0008897538603179874,7.076903938843139e-05
43800,0.0008025442814869616,5.465503702776076e-05
43900,0.0008918098173460728,6.504057296709138e-05
44000,0.0013462309477952003,4.718354587219082e-05
44100,0.0008063089193747387,6.410083476265387e-05
44200,0.001015154584088167,7.294050951247947e-05
44300,0.0009971173452945534,4.9662634252231505e-05
44400,0.0009977810023052633,6.566775358177197e-05
44500,0.0010382370428733618,5.946979739173398e-05
44600,0.0010815638590897566,6.691924966806065e-05
44700,0.001137186979087841,6.154878523465811e-05
44800,0.0008606610299493434,5.633184175233194e-05
44900,0.0011046734864171193,4.599082282820098e-05
45000,0.0009550211731506367,5.0876186916825454e-05
45100,0.0008940544547847273,6.965167800916204e-05
45200,0.0009224034153807692,5.623590441680863e-05
45300,0.0006464518833082623,6.432245299923723e-05
45400,0.0010020139856633558,8.054456076844926e-05
45500,0.0008323479330048868,5.894848917434786e-05
45600,0.0009306520420833663,7.462368788602205e-05
45700,0.0008690471834923608,6.0161328774486784e-05
45800,0.0009930722542159929,5.937334540043492e-05
45900,0.0008059010556871055,5.972558623876893e-05
46000,0.0010743024110966297,4.589489287844001e-05
46100,0.0009073893524252448,4.9887279551310444e-05
46200,0.001094498800103702,4.051860936042334e-05
46300,0.0007841582159552889,6.294609548545196e-05
46400,0.0011585854943863606,5.8018975178134396e-05
46500,0.0007838865441484184,8.127303415826231e-05
46600,0.0006260561408885535,3.323250253438158e-05
46700,0.0009582569812573581,5.3600355519190396e-05
46800,0.0007004372165182433,6.832771098282699e-05
46900,0.0009225808625860129,5.333357182342269e-05
47000,0.0006540366249249384,7.091962523828637e-05
47100,0.000992873246322014,5.9448935235693255e-05
47200,0.001202378639602503,4.78834234883473e-05
47300,0.0006097979970052292,5.272452173426952e-05
47400,0.0008690020669937012,6.445549479995129e-05
47500,0.0008341673468203199,6.608387093924074e-05
47600,0.0006566610481441742,7.991647522178781e-05
47700,0.0008609769678214053,7.620383795873025e-05
47800,0.0009347727099654362,6.827650584588159e-05
47900,0.0009738808014493076,6.846511381934738e-05
48000,0.000986011106684898,7.989477632620542e-05
48100,0.0009074629280646312,7.238512753047618e-05
48200,0.0008569251986824153,8.201585084572109e-05
48300,0.0007540583129730089,8.699349833997055e-05
48400,0.0008644618949606247,4.5856860042699665e-05
48500,0.0008932087611956519,5.573393895588026e-05
48600,0.0010166551624307895,5.634806325459363e-05
48700,0.0007921439288172247,4.049347785715835e-05
48800,0.0007905586750975746,3.368481968470953e-05
48900,0.000593452822421176,7.565330541230173e-05
49000,0.0010044567189852003,7.156741363581146e-05
49100,0.0006996955966536184,6.561276307002827e-05
49200,0.0008662527209329167,5.112114283761083e-05
49300,0.0011267718771151866,7.855385848204613e-05
49400,0.00082745173778795,6.74812786165805e-05
49500,0.0009011783473258555,3.988587817224422e-05
49600,0.0008217952862037817,5.847397462515705e-05
49700,0.000690874261480286,6.418211098547773e-05
49800,0.0011737556807960125,7.705673807612031e-05
49900,0.0007641964986847577,7.645660548541008e-05
50000,0.001103458392055127,8.163634110183614e-05
50100,0.000871838019317742,6.024338224478367e-05
50200,0.0009811885395579283,7.496778083322015e-05
50300,0.0010143918111355265,7.866861724802213e-05
50400,0.0010402179441981493,6.260089925125219e-05
50500,0.0010855032327803404,7.31932212300208e-05
50600,0.001214860399468078,6.096935648325776e-05
50700,0.001155774509604818,7.383532878748689e-05
50800,0.0007456055963953527,6.442903038164939e-05
50900,0.0008017923746263918,7.771938355934453e-05
51000,0.0009455747806242337,6.36964637214534e-05
51100,0.0008512700178674924,0.00010322556225165873
51200,0.0011501572251293442,7.890984055422702e-05
51300,0.0008606778836674269,7.464002163196905e-05
51400,0.0009582910081019303,5.823030249558769e-05
51500,0.0008090208339012522,4.898574411649087e-05
51600,0.0009203430662461998,8.339540781996889e-05
51700,0.0007693548256142828,9.750006611121339e-05
51800,0.0006423889577945653,5.266322775014109e-05
51900,0.0008885528243629348,9.045901190731283e-05
52000,0.0011359159845896762,6.82227618316659e-05
52100,0.0010322725440595213,7.485817921955418e-05
52200,0.0008191530465611789,8.915243487830558e-05
52300,0.0009584048036605838,5.209867236003187e-05
52400,0.0010973154729011756,9.750455273100037e-05
52500,0.0007405862357888951,8.281477533089023e-05
52600,0.0009294116180494414,8.108585562210156e-05
52700,0.0007521587263979554,6.700066861290562e-05
52800,0.000840204091986439,9.595773477321398e-05
52900,0.0009356024996033696,7.22725103481527e-05
53000,0.0009733322422739133,3.373089329786746e-05
53100,0.0010361006943413911,5.1332741188215914e-05
53200,0.0007808338136071749,6.13549128883493e-05
53300,0.0006233736142025686,9.782726679377041e-05
53400,0.0007618924636361905,8.52568658303833e-05
53500,0.0008319577535565569,8.770862709961015e-05
53600,0.0008520543616740502,5.977574011666799e-05
53700,0.001005551396104831,7.277456108605192e-05
53800,0.0005769784285354518,7.414672597360178e-05
53900,0.001088376045559559,9.527941143601672e-05
54000,0.0007781032913004098,7.606368208470228e-05
54100,0.00078197818477158,0.00011622924541800372
54200,0.0008988343525197692,8.955910670956209e-05
54300,0.001006278201613438,8.676822233588788e-05
54400,0.0007904676701710356,7.989555505422724e-05
54500,0.0008210319324505794,8.288879434163222e-05
54600,0.0009533751612698521,8.473204904288523e-05
54700,0.0009534036129075754,8.28527947928127e-05
54800,0.0008439191457334365,5.07693430969536e-05
54900,0.0009822821212533655,9.080324483317224e-05
55000,0.0009949927133265325,3.5878713702527014e-05
55100,0.001174861153670942,8.323886800487881e-05
55200,0.0010115271708005579,6.810302079804197e-05
55300,0.0009286823601753664,6.815350308708024e-05
55400,0.0007234565962641203,0.00011989533997585255
55500,0.0007943588715592387,9.085111567722965e-05
55600,0.0009687147570584631,9.609386838325716e-05
55700,0.0008492065215172168,9.419755166060873e-05
55800,0.0012196053119109779,8.71377811356248e-05
55900,0.0008560461055121998,0.00010711938570054743
56000,0.0010040108395539648,0.00010998708515166578
56100,0.0009264209323521027,6.884945584121019e-05
56200,0.0010888685156297939,6.90739741210204e-05
56300,0.0008696360391806646,7.641557961400746e-05
56400,0.000808752652929557,9.630375619805059e-05
56500,0.000871125136636876,9.839091892359828e-05
56600,0.0010817008221054134,9.937179397711843e-05
56700,0.0007771264058269988,0.00010912155384062548
56800,0.0010104578635625507,6.930476906881452e-05
56900,0.0009129564157031815,0.0001051691615280644
57000,0.0007662739222438942,0.00011809418507949214
57100,0.0007895755718890613,9.532720747887854e-05
57200,0.0007850946847846215,9.366281822377974e-05
57300,0.0006343414394486075,6.675132929995358e-05
57400,0.0010705751901244121,7.81897960326078e-05
57500,0.0006501566705209868,5.381186265539966e-05
