Tijd,x1,x2
0.0,-0.9751642923494384,0.0
0.5,-0.9327272386497206,0.1517013758305503
1.0,-0.8730526465617622,0.25549355991719436
1.5,-0.6542690229128585,0.35984846117041275
2.0,-0.5341576693400005,0.4125196560334656
2.5,-0.3216542931986499,0.41312156116118315
3.0,-0.10302424755237005,0.37284530382808323
3.5,0.08516442893243739,0.36287876714558676
4.0,0.25185279234572544,0.316583408907456
4.5,0.383920422451886,0.21725277343686442
5.0,0.5339793885995829,0.1450134960108526
5.5,0.5503514974797427,0.053370058894321046
6.0,0.5405980192632467,-0.02717710426888886
6.5,0.4927561604607633,-0.10019537532285128
7.0,0.4423171588442811,-0.16490971418597003
7.5,0.35226803805584633,-0.1866366392463336
8.0,0.25327900754309246,-0.24230923998675177
8.5,0.1417727271828605,-0.2503428341370709
9.0,0.020609775092913278,-0.24644903385553907
9.5,-0.09150642255045772,-0.19619411531954822
10.0,-0.1693280379414764,-0.15890958720801066
10.5,-0.24621117240442428,-0.11638222006556502
11.0,-0.3112719875715735,-0.06758699463134082
11.5,-0.3171902981850163,-0.015056947296434746
12.0,-0.301076854997765,0.027242862221836778
12.5,-0.2766985013224623,0.06784337886192714
13.0,-0.2466864311177429,0.1028809811469268
13.5,-0.17366035109677758,0.1260931358521697
14.0,-0.1249141562887701,0.1286074000854496
14.5,-0.05328368231057472,0.13690808109937477
15.0,0.008893704530127377,0.12007857886082889
15.5,0.062099416108513154,0.09792889367341061
16.0,0.11687117030527706,0.08686436362993614
16.5,0.14595617451676832,0.05769489524710366
17.0,0.17003681389919878,0.026269572142144308
17.5,0.17688972443973539,7.709833210057982e-05
18.0,0.1672189374459736,-0.0225194036444976
18.5,0.13035127887168987,-0.04302456234571383
19.0,0.1240452972872115,-0.06107860678779695
19.5,0.0911936746970694,-0.07669713544933313
20.0,0.05412173931295719,-0.07217676785841229
20.5,0.019564307340604305,-0.07350363004484724
21.0,-0.01675593248439368,-0.06652678731615465
21.5,-0.04391302830110766,-0.053298621863626584
22.0,-0.07167250169419338,-0.03961236965502778
22.5,-0.08598973673557905,-0.024290105097343136
23.0,-0.09863302862663237,-0.010190572712822902
23.5,-0.09845687839760865,0.004365244610783342
24.0,-0.08952348056260225,0.017940866465657596
24.5,-0.07925066725468977,0.027885365636911366
25.0,-0.06762354837818146,0.03497049604591862
25.5,-0.04484740814573243,0.03837567523694991
26.0,-0.023907479885938464,0.04182444110533758
26.5,-0.0032581915552769634,0.0393490222137425
27.0,0.015053283148038337,0.03431501595187615
27.5,0.027583378616741584,0.027832469328402477
28.0,0.042633952715284106,0.02240089808609944
28.5,0.049860820037360684,0.011530386756415578
29.0,0.05377383192392191,0.002622343211632949
29.5,0.05627560476187353,-0.004976163087097626
30.0,0.05081825847904247,-0.012548133682128657
30.5,0.044391978815151806,-0.018547697278337886
31.0,0.03277659062108843,-0.018634646240163855
31.5,0.01982780414609207,-0.023336697403474528
32.0,0.00949217128311823,-0.023254854986743543
32.5,-0.0016748192453667813,-0.020993386234310258
33.0,-0.01200209332233555,-0.017678486140962138
33.5,-0.02039039945988573,-0.013049864952991099
34.0,-0.026434693068105416,-0.009712559271172998
34.5,-0.027832624178447528,-0.005020803197979368
35.0,-0.029845764237503347,-2.3247457307958584e-05
35.5,-0.0314521748115727,0.0042731017650665315
36.0,-0.025734317793577877,0.00809172522145963
36.5,-0.022801965195484865,0.009760187912858442
37.0,-0.015377155948826954,0.012298312226306472
37.5,-0.009406325149473194,0.012989498232093511
38.0,-0.0032906895906482966,0.01259539109200323
38.5,0.002823538199555712,0.010877494701281295
39.0,0.008727680982390004,0.009644500937408785
39.5,0.011400033032764262,0.007302999170980265
40.0,0.014276162033893066,0.004617452658613408
40.5,0.017512933224072356,0.0016775813621467835
41.0,0.017587333661767218,-0.0007949158563791837
41.5,0.016441854392760753,-0.002780125801326843
42.0,0.013611006561603904,-0.005082878567883918
42.5,0.010493167690343549,-0.006456928253188126
43.0,0.007640931238863338,-0.006826726177422929
43.5,0.004187608604838257,-0.006828754196067725
44.0,0.0006347574972951142,-0.006286650232531375
44.5,-0.002608131167024366,-0.005172915263425075
45.0,-0.0051289563177490125,-0.005053512100262928
45.5,-0.007775883536425764,-0.003385655967960909
46.0,-0.008842483642525973,-0.0019071800811766729
46.5,-0.009137368172243995,-0.0004896639865051727
47.0,-0.009642294555260852,0.0008270560964357876
47.5,-0.008686304944852645,0.0021716724217945376
48.0,-0.00713451572181294,0.002821991139321782
48.5,-0.005489639004390677,0.0037047419990606026
49.0,-0.0037904409164709555,0.003972994034505209
49.5,-0.001641727786915269,0.003716450283434068
