tijd,N2O4,N2O5,T
0,0.0,0.0,320.03917234056075
10,6.192363660530108e-06,0.0009583049074458006,318.2060236714027
20,3.7379000204989965e-05,0.0019403098511222034,317.77474857866224
30,9.26171969356256e-05,0.0026332083882527856,318.80060140741335
40,0.00016965679079457676,0.0031269733134365782,298.5105900728798
50,0.0002551744915907919,0.003950687043732032,331.9027691466757
60,0.0003548851411631859,0.004472080700154218,350.74112922228255
70,0.0004872861248099932,0.005431666209619762,303.5202558206991
80,0.0006068649611036951,0.006002862608258167,307.9961331322616
90,0.0007773837181499375,0.006289648379133065,322.0386625409611
100,0.0008816131815273097,0.007605059635798014,326.58543880695856
110,0.0010041634575999737,0.007705142228641281,306.8577895323764
120,0.0012283732703587437,0.007043025103915861,305.1044436875792
130,0.0013877477927576654,0.008487074892759974,329.6083802693589
140,0.0015260411509979805,0.008404903275354212,302.64905597659555
150,0.0016358416571362598,0.008651781679222731,344.0831758269501
160,0.0018914215238879253,0.008347001594422606,332.1055107068332
170,0.001982995684794772,0.009110605641876043,336.8053985144622
180,0.0022962590676655656,0.01013587628247665,313.09746615002047
190,0.002308013019859521,0.01008523805989965,342.75208642875435
200,0.0024432126052260105,0.010045099597252737,308.7333619261786
210,0.0025009951877128875,0.010761267789905962,348.97362729024786
220,0.0028045214866555717,0.011056175358078034,332.7215336729303
230,0.0028708900556962042,0.010894040665115913,351.94495426787137
240,0.003110049399963159,0.01171012168409825,284.00444660251253
250,0.003395643121151056,0.011056206193214917,321.92703150560413
260,0.0034199642872203857,0.010037441831310213,323.223657041803
270,0.0036069865007873556,0.012104383453943473,318.3445745954897
280,0.0035308540363295023,0.01110274613116743,341.7719563873451
290,0.003874593959634506,0.011192133879966211,335.2009928833006
300,0.003959784288587795,0.012158394558472866,315.3419801174027
310,0.003999118900930422,0.011460138664274795,302.89930524211417
320,0.0042491273266768255,0.01192863133727749,326.8978790632414
330,0.00425437081193404,0.011015236640513047,319.9408108037967
340,0.004343212371136203,0.011448941670287567,324.1790601049437
350,0.004620870063134176,0.013126418615988594,329.6674329825796
360,0.004695892854579313,0.01201294720452727,295.4606684077854
370,0.004733168295994298,0.01215228385645321,367.06612345288477
380,0.004792655626873053,0.012352901487731924,326.2477872045534
390,0.004647090875505033,0.012917225112532116,339.1022424093658
400,0.00522726981907286,0.011707216208988602,349.7378911920426
410,0.004759230277730927,0.012668460742778718,362.60895443239156
420,0.004946527557677621,0.01199699029404853,328.44368521104496
430,0.005154314119865972,0.0114228046869958,327.9357369582741
440,0.0050823636663084515,0.012710488447380704,311.79132640503894
450,0.005866403584323132,0.011960054154366472,321.5527463036424
460,0.0057430237816153825,0.011708434039436895,330.53240294164686
470,0.005955102652731301,0.011497932971785712,329.8326377343931
480,0.005731739460244208,0.013017130830454863,306.6028783505398
490,0.00534605502407495,0.012877677134129274,331.6686201635456
500,0.00585958797869247,0.012788939837386527,315.70355668389334
510,0.005915629299590734,0.012775125712705476,315.14266366707227
520,0.006456844310543805,0.012907337645296816,307.34892041791016
530,0.006157405128505544,0.01200997912347728,339.67736998980547
540,0.006363677607450774,0.012121954462666907,342.5581397663482
550,0.006191739752213723,0.013175043409555082,357.8109353891847
560,0.00604068257511954,0.012190640459766313,312.28048765688624
570,0.005911466531021743,0.012631357305453216,332.39057478522665
580,0.0062938922203037515,0.013216418046514064,327.02836301036484
590,0.006705576611287811,0.012533847088358297,371.2656511842439
600,0.006489531961084962,0.012166784129852698,309.31670180501004
610,0.006485074599991625,0.012578358271164138,338.48329009343746
620,0.0065209975458791055,0.012682383616121682,312.97868033726996
630,0.005921330351057035,0.012452015287601596,340.81021909721215
640,0.0065102751749709096,0.011949671585923225,329.6459054572168
650,0.006599290031502119,0.012186486150832633,329.3279931390424
660,0.0065252702569536716,0.012026992062348377,332.6625442979372
670,0.0067200110402040915,0.013452631545283053,344.0359918306385
680,0.006113508830150623,0.012168076591379034,335.2321201879959
690,0.006762942166943351,0.013100398390811415,389.7727617454828
700,0.006809071766364035,0.013501314641089873,342.4052013584805
710,0.0068619114643709,0.012578549373466561,339.21822048881825
720,0.006411983493908355,0.012632415258856682,318.8848306287789
730,0.006720263465494336,0.014267194006285285,296.30345358165886
740,0.006945394795995608,0.011759146044961819,319.1043267896792
750,0.0071028734194997405,0.012834631767040713,309.2048624508275
760,0.00651464290852506,0.013231098530967262,314.88130641896777
770,0.006848875670926735,0.012828005351492765,316.1684152901459
780,0.0075222252057263175,0.013206955989964032,293.7236304232272
790,0.006874991127305779,0.012379743613575777,340.7455406180422
800,0.006557669657739756,0.012731962640905826,335.06799820620097
810,0.00714051032949085,0.012038670842384702,321.3500807830165
820,0.006696605957027214,0.01239060580674451,355.6650473683545
830,0.0070132572918123,0.012002998428633019,341.8147096643959
840,0.007618826636188507,0.013473521041520633,301.98837983095245
850,0.006734128814729913,0.013625167488066414,315.25222200833537
860,0.007067289509098614,0.013311095442186713,311.6693225783203
870,0.006905318440441069,0.010738939528583773,310.0767958412452
880,0.006849823223318522,0.012017373489779987,353.49103355948324
890,0.006451537287793293,0.012535992793209026,328.9525259208203
900,0.007460337647907064,0.011898633206768438,345.8231552603504
910,0.006972400616886993,0.012190666715918327,334.36726626310144
920,0.0070478041078180865,0.01243584161867987,327.95674552290797
930,0.006852801897072922,0.012894105678881659,337.63587397266843
940,0.007550861139526044,0.012028448947895167,361.6716111682266
950,0.006320659566945164,0.012725327766031623,336.4297045182139
960,0.007110687333924435,0.01242397283553019,323.41524256014645
970,0.006846622806694708,0.012445867438547458,340.69931227439935
980,0.007152228627096447,0.012379955587724843,341.5163171072422
990,0.007141669588269205,0.013345954683861516,337.104773324582
1000,0.006748272433695457,0.012465923671737489,339.0275107492994
1010,0.007261302228552805,0.012812133705523502,328.73335444177803
