tijd,C6H5NO2,C6H6,N2O5
95,-0.000767854391586212,0.0178555280671529,0.012292851705191106
96,0.001047225483038474,0.00791084419657272,0.0061820094769296004
97,0.00042004848441229393,0.008575492144381667,0.01456334616234031
98,0.001139157923555798,0.006387562300138464,0.015083860005522634
99,0.0011117097872478901,0.037557655824664735,0.013048591589608053
100,0.00014728362249302718,0.009075513520770425,0.014106632982662123
101,0.0014044772171383881,0.0201226855643759,0.009094509863294185
102,0.0020111187648100175,0.008360589363466406,0.012694557058392685
103,0.0007130536084231765,0.015950138683973887,0.017359119530453403
104,0.0016511300961523537,0.03682640929138821,0.019219644922243453
105,0.0009344637536283076,0.034018176939465176,0.005794957001123226
106,0.001226070385801174,0.01752272292664605,0.009287989238857635
107,0.001493955249614479,0.0036471507111682858,0.02638284753666784
108,-5.699384343111984e-06,-0.004280160379803125,0.01855140748017038
109,0.0017158892364543413,0.032324745142374614,0.014102297817823111
110,0.0009563607795667027,0.00203672670108385,0.009386041329562488
111,0.00031595675763530025,0.038995473144367174,0.007496194652547151
112,0.0001726015195878238,0.013344246911745253,0.0125077996736486
113,0.00043604779157114344,0.003481789584157076,0.011088612631680558
114,0.0012571723928222517,0.00961758565099902,0.004749681830477192
115,0.0012567912805687375,-0.008705153803116004,-0.0036844457123956474
116,0.00029008949382485015,0.015219181456860666,0.011936232411261401
117,0.002575574193655634,0.03579936885732295,0.007701725330043015
118,0.0010306332917754775,-4.854736577591945e-05,0.009059692885136937
119,0.0007545096029826296,0.025285167932438988,0.001605527470809766
120,0.001626774813848165,0.04822055112712936,0.008337588272875477
121,0.0015147946466970558,0.03204852215299484,0.005638695265374666
122,0.0013349816631811676,0.019123207703931788,0.01040456595209317
123,0.000249790990626879,0.019270073434067055,0.014291304415589227
124,0.0027213879787511123,0.03670302322840589,0.03027565976859762
125,0.0002605708550207505,0.034932296536986776,0.011434373452561462
126,0.0036034954959803106,0.0035621462847093156,0.0015585044937664102
127,0.0004564226827334392,-0.02079935749851162,0.004640262560956998
128,0.0002767333736953758,0.021203516895690132,0.013209741974277055
129,0.0033318208208835518,0.03580364016451162,0.0041909872512163136
130,0.00011863972706808393,0.027275935434942944,-0.003191356956767654
131,0.0033334293838465454,0.0396839455505645,0.005321914224910295
132,-0.0008462230250951869,0.04268622494650333,0.008930391865364935
133,0.002676217684974046,-0.010735893204876047,0.0040644405856754655
134,0.001211445754379371,0.01883265564254593,0.00561192913338561
135,0.0019706036737643816,-0.0012113902037944463,0.008802627072461018
136,0.0013705513372135297,0.027020322374059512,0.017669205003250407
137,-0.00015361133493935804,-0.00949084796053758,0.023646946622545663
138,0.0016539250263915915,0.004451063268499259,0.026636050915788155
139,0.001394931769337664,0.03841051269949464,0.011208262399692906
140,0.003853943158471094,0.04836593754168885,0.007929249733645453
141,0.002499823134079592,0.028764683075270765,0.02514530703283649
142,4.4780626793712325e-05,0.029355872302619206,0.02197162307596036
143,-0.0009752157562646071,-0.0031777344402745163,-0.01115289496721745
144,0.0009453156851195025,0.029661269265612786,0.02699929820512735
145,0.0013989311088029254,0.045210345248538966,-0.004122982871618809
146,-0.0009220564446390128,0.016177776807537157,0.015092400450725605
147,0.0012761512736600101,-0.01821003664259926,0.009984669832447054
148,-0.0004042182767442905,0.02836776487697676,0.01505794553994818
149,8.031334237249086e-05,0.008225758537664994,-0.0006558125870964049
150,0.0012598317972762722,0.03294775180408502,0.00015889823426924743
151,0.0020337856645668605,0.007883761158269508,0.00231744788887398
152,0.001214684099432528,-0.0005890663642073579,0.0050191442586325855
153,-0.0002707511203912556,0.049352576764028225,0.011699508254571639
154,0.00041323952179216864,0.020126224091664684,0.010081271288354895
155,0.0010782334852402257,0.026651663449181948,0.020058076969942922
156,0.0006534810491944376,0.006975137896065891,0.008314032030801107
157,-0.0018221692941824924,-0.008437110800689845,0.0272757069546671
158,0.0037221679506031103,0.012248105413251078,0.018255362110816978
159,0.0018552358380710286,0.06625444173863429,0.024660024759225935
160,0.0012404405390894224,0.0007192222116547287,-0.0070890046048388035
161,0.0017207728755310372,0.003925425839864841,-0.0049590550204404085
162,0.0005079609505722727,-0.001308454389662289,0.031705395451608095
163,0.002718159676549389,0.015852300416311787,0.02939588069053166
164,0.0015641531183875758,0.0022075868363291076,0.030044856605569013
165,0.002245297290930296,-0.000590332071355875,0.009685165513772775
166,0.00018236109019469245,-0.006042400275828856,0.023145014433910663
167,0.004286137580390843,-0.006265599440406666,0.01886490386222135
168,0.000517112415519714,0.008029611714288046,0.00494166794262195
169,0.00020225937417882767,0.01634870279203887,0.0020585547513880514
170,0.0018980006489344502,0.014748339007551821,0.009308132345728738
171,0.00013872239592500847,0.006545243826493885,0.021562995710397652
172,0.0022625572267623265,0.0003456908814679603,0.013562429297528957
173,0.0026517704292611088,-0.010267965905818724,0.019122103788409037
174,0.0005130402922752764,0.02399289668931871,0.002945697613023596
175,-0.0012292071322451833,-0.00954734657106627,0.013096188660930926
176,0.0019319525531041825,0.0014497668455821285,0.020560794070039724
177,-0.0010187476614790247,0.014092677467417929,-0.002658841182147896
178,0.0005383726095531105,0.015740474091414804,0.0017661005586127806
179,0.0009555152499546064,0.03002770536620323,0.0053753335956265615
180,0.0028613590225215167,-0.0019333603040745558,0.01951461399944597
181,0.0038206717252598013,-0.021846145989926367,0.0026013693245751177
182,0.002477396096695059,0.011782232249232312,0.01763239556705834
183,0.0006244584498379936,0.015998589957785792,0.01090108929375915
184,0.003431084109804192,0.018394224676771445,0.017338455993945387
185,0.000934293353966157,0.007482802011883619,0.007384393273669222
186,0.0022232790814547135,0.008421178087112272,0.016850236397120008
187,0.004920889762454997,0.02710239580224328,0.008839424249837581
188,0.003534534525043972,0.008538738950056537,-0.01366798599598432
189,-1.3029425335660478e-05,-0.012510197796414959,0.008570785740952946
190,0.0016465804263682746,0.038293883269372955,0.017604365415890142
191,0.0012668087267497913,0.02606783598597765,-0.016129037563242146
192,0.002011109362704168,0.02513062189209888,-0.0063974620436763295
193,0.003500597661075358,0.018917241646271576,0.007845318099640806
194,0.0026747797269778746,0.046036612146554065,0.015916485585179562
195,0.002051266619973554,0.00757869042699165,0.002029646106445333
196,0.0030172480220696436,0.0020091833957043125,0.014537414344872884
197,0.0008637019112860295,0.020563433472548506,0.01815904960729728
198,0.0033792619250728956,0.00678482239770049,0.009977311488226285
199,3.5324883787282496e-05,0.007663485174047946,0.018888778040477838
200,0.002931143715131674,0.0010689999009506727,0.025732035546139627
201,0.0039411442134640005,0.019333229996613785,0.03973490103581897
202,0.0003795357385351684,-0.0033327782601011765,-0.010793786338775762
203,0.004199497095525887,0.022444440855529355,0.013136357182410404
204,0.0021593860968043424,-0.0016955388217453574,0.04809566388068395
205,0.0019101897451152753,0.014928386637673494,0.024171548635498464
206,0.002511900979972692,0.016401820790012657,0.002944764002690276
207,0.002502210686127768,0.038465796346881145,0.03307622642427599
208,0.004420954627061022,0.006497103971374405,0.000147095681459564
209,0.001494136476169972,0.013975875904713072,0.029733620295096103
210,-0.0011864318335620576,0.03335013088551485,0.011994823306418951
211,0.0009843372316850744,-0.00015893618879278884,-0.00936003755271832
212,0.0031387906541628686,0.01403573820456466,-0.004158219501800613
213,-0.0005092030658887922,0.00865052437629826,0.038401475475470535
214,0.0012806333715205261,-0.0065260727782582816,0.010887654197729338
215,0.0012607692480811421,-0.021920001313839955,0.01369560793419038
216,0.0013361795475301372,0.021821968901484648,0.041391709069303506
217,0.003702784306756092,0.009367560875293777,-0.0015526602547525099
218,0.00623530543203861,0.01351626242095469,0.014825661311625863
219,0.0017064341894282341,0.015226040546510219,0.012550880645210802
220,0.0007470456973926458,0.005735370817254782,0.014232766012034928
221,0.0008016535510156328,0.0036196971627697003,0.016331897371530554
222,0.001310716707295779,0.03143543002050406,-0.024445799584152043
223,0.0036867806873998278,0.028082909076223177,-0.01594289805039043
224,0.001160893964898288,0.00782693814286413,-0.006071364431916859
225,0.00039314160930383683,-0.001371311895435533,0.04113069803596278
226,0.003431404501276867,0.028056261059784024,0.02580752626909724
227,-0.000229186095644713,0.005848835536164604,0.022393044433530202
228,-0.0003951822252223627,0.020985802617228183,0.011456248973500113
229,0.0011141762470793072,0.02087565125370392,0.02184536328919569
230,0.001140809229963092,0.026239229644161463,-0.0012297812636228433
231,0.0028896020849430507,0.019280032213059125,0.010505604164561635
232,0.002375259502651778,-0.0030266848480464577,0.02936117750682045
233,0.0014622748706970474,0.005729285944326122,0.031359898644798496
234,0.0005312355634705349,-0.0048833100020171,-0.00854393411811709
235,0.0028901110097529284,-0.0033390321662865995,0.0424067599267412
236,-0.0019499219637804013,0.031976038812449224,0.018695764536632672
237,0.0016303538761773557,0.005374702149457173,0.02166170400586261
238,0.0017394821858750522,0.02474014815571359,0.01729973336608925
239,0.0020821009961791612,0.007455174622730024,0.01468344974356987
240,0.002370435543289476,-0.008285772752384719,-0.005436519576620464
241,0.0031639674882901854,0.013605508014724411,0.012776784844336106
242,0.0018508481312017545,0.015595502964175717,0.007226244165998003
243,0.0004034131772847804,0.013783394209790599,0.0003405080782290411
244,0.002565764074303843,-0.008065225806999487,0.032035689991793063
245,0.002686268982795598,0.01436005777075941,0.031387679194431806
246,0.004868064097582087,0.02293684572127604,-0.013347936185572645
247,-0.0005111949803938006,0.004254753008833669,0.016332075928413913
248,0.002778113916761505,0.0030976224682586363,0.018940299397972954
249,0.0004482709427053018,0.004370012008204065,-0.00650749254547741
250,0.0001408291163919361,-0.003940077470101068,0.00038710882685098064
251,0.0037713512785587013,0.0005646141919804244,0.05843496583257975
252,0.0027451448048694716,0.013167120199149776,0.002284623978248416
253,0.003128740575938989,0.004696890142622736,0.018144842906857604
254,0.006557196237955731,0.009964489708238206,0.03484790075103217
255,0.0005472183724116219,0.01059473329935797,0.04504147251215486
256,0.0006883383982064456,0.030752802836386324,0.027832253967320364
257,0.0008080655885163179,0.017777545541963403,0.03223019197507555
258,0.002997813729791683,-0.006184900171835575,0.004469743663594775
259,0.0013920600838302826,0.009998578849877364,0.02661533027418353
260,0.0021804361812718257,-0.0036079959924946586,0.022723260956374218
261,0.0029841932872569153,0.016714222965298172,0.034343331526109355
262,0.0034005371265021424,0.015573068320340904,0.015385184078185878
263,-0.0012264640085635884,0.015196067131439579,0.020032128276894046
264,0.0023611504208800402,-0.0029298327634741522,-0.0013478146021987797
265,0.0038149777168615387,0.010126903201986831,0.028028712927283452
266,0.0019119555075029911,0.010813988354576944,0.0323878332514797
267,0.0009003763288133307,0.011464567802092741,0.009006942739655605
268,0.0010527186013035987,0.007196434784013248,0.02052029165225025
269,0.0009708929153088143,0.02340391133252772,0.001773851344004004
270,0.0015153746414849922,0.00578951394337773,0.041283189227071915
271,0.0022311041520091815,0.020911529104100966,-0.008211406439271356
272,0.0023637258206230197,0.01936968397181156,0.018345997214281977
273,0.0038550503525484436,0.0049281513362571866,0.04093737567368972
274,0.006159896722155365,0.006478837805360795,0.009443551610103993
275,0.0045830604746572145,0.02612444604003243,0.008145009174286304
276,0.0010835613251764199,0.007244466707465317,-0.005893556069478889
277,0.00015208209355863284,-4.1599230605388754e-05,0.003982144539042392
278,0.0018053261903687727,0.012349477753790354,0.04383996682605043
279,3.079296835960558e-06,0.019775339841556525,0.013541382273239129
280,0.0017788420632661053,0.01662394543296427,-0.0021190501615035856
281,0.0025878082167195594,0.011531556951615445,0.025828449985191022
282,0.0024139158427672626,0.034022185062672086,0.006283376360746249
283,0.0008784068266228233,0.003695828545628885,0.007727452618276107
284,0.0006792998872507752,0.021381486841319818,0.0421708879367831
285,0.0008043061301310588,0.0016309287721701666,0.025692244553514567
286,0.0008391678889466063,0.015822367604018672,0.021050359833293546
287,-0.000966700762066168,0.02458536026883045,0.049033178616414465
288,0.0007258843312186645,0.005885498634935218,0.0226002283131136
289,0.002501937952918018,0.015878384999255358,0.05302174779337257
290,0.0015432753899106513,0.0019233165809752007,-0.006695745145216033
291,0.0005045635404046795,0.009182662290512853,0.0494354542604491
292,0.0009046360946226619,0.011576202253653235,0.01743655057996053
293,0.004104115515018887,0.03322908504786125,0.008334290880306504
294,0.0009575252598927407,0.019182189473446222,0.0299426251041816
295,0.005338828788386771,0.014804065611477043,0.011430495146592376
296,0.0029831205857353054,0.0196301677676999,0.032546174706849576
297,0.0028266388194020343,0.019162144522150575,0.03886300205128818
298,0.004467079796431729,0.015225806375565698,0.01495204868971042
299,0.002150178496304194,0.020295809722278783,0.0032931858860827737
300,0.0025661238917626416,0.005557917304294599,0.018544325945225718
301,0.004271375969554103,0.010868747448056099,0.01890178476128495
302,-0.0006745262582063484,0.015871034001503324,0.029782821020340272
303,0.005928407525366114,0.006266283392895941,0.022110944602887338
304,0.0023411307086896285,0.023239298386229117,0.016441083222186275
305,0.002396214536823991,0.014439704187497644,0.021607314802036794
306,0.001036878085208164,0.010680850146152124,0.03783467165335256
307,-4.965429829836918e-05,0.010093834387900137,0.0054823366466171895
308,0.004109591357425096,-0.004642634017091231,0.008079636436358291
309,0.002577760297756131,0.0226753466228305,0.01714715324788125
310,0.0008323122004500181,0.025363875748781642,-0.008238899599243846
311,-0.002242547159285995,0.012626614977739729,0.009174964307758188
312,-3.9706761406682525e-05,0.014920059553856141,0.022962210871037197
313,0.0008149326151867841,-0.0024383414972694514,0.034634696113737845
314,0.0030838959936801006,0.007805087141386231,0.05275505805660703
315,-0.00013092675426253282,-0.004535288980951653,0.0057205915373198385
316,0.001782281159077021,0.010687482883265001,0.014115360132910627
317,0.0025238371129632777,-0.00215360789097074,0.04554758957873499
318,0.0017126090085537757,0.018055833599090194,0.025073218059061455
319,0.002716978252706314,0.013333595666282927,0.027084263610036272
320,0.003062460365547823,0.01970545768947899,0.02242670332175263
321,0.0031845510584268813,0.007670669624973675,0.0458206333399766
322,0.0006027206352346088,0.023509716340515366,0.018057254920867946
323,-0.0008019234273815221,0.00943129109264338,0.006011323498589264
324,0.0034247605655343466,0.002892681409278154,0.010457063495783845
325,-0.0016542370656589167,0.004542741258846772,-0.02693440090228413
326,-0.0010852682452018327,0.014543714309850549,0.03384181378145232
327,0.002647943397171523,0.0002717495456573023,0.018078914315949487
328,0.0018498572841565356,-0.0012980177961187597,0.04761162589080712
329,0.003483359349642761,0.0063600652668479715,0.019565047920777977
330,0.0022407464803918978,-0.008471177441066204,0.014368899183634595
331,0.0005893432035651682,-1.3121614346670377e-05,0.013745725052094725
332,0.005181358887117798,0.013237933876066872,0.0082137286061745
333,0.002910560800259118,0.019281108863395194,0.03692953042047213
334,0.0019598809885470045,0.002826016489665217,0.03264212293293581
335,0.0025756302532270957,0.015109882538090428,0.031484832431486476
336,0.0037856432732994924,0.0036908533164891387,0.04469807441851966
337,0.0022104743371642076,0.024325517920043345,0.006005296166452871
338,0.005046278422768307,0.009438256241800936,0.006746606727888238
339,0.000951234300531937,0.005333865731127711,0.027610970548124218
340,0.0028045904506219166,0.003332412129567688,0.01894743056159156
341,0.005782673496074819,0.0212375269713434,0.027941165084197257
342,0.0019087390477778574,0.008686643629737659,0.031441012730424475
343,-4.18791241283108e-05,0.00573694410510019,-0.013049862702534772
344,0.0025688695114767864,0.012674998750199534,0.010104333768757051
345,0.004721784487956144,-0.0017304213097056754,-0.009094171053148057
346,0.002244297729029761,0.015628761282160248,0.0526480800379292
347,0.0009909734737432374,0.015807608045757034,0.0188917098343506
348,0.0015139110535451522,0.014268355800486365,0.03251857941818488
349,-0.001053752930686841,0.01868574916559451,0.04691782909567879
350,0.0006839363511649745,0.010490197671938248,0.029499054399410467
351,0.0023006443160987484,0.0033664499036443977,0.006494148758698179
352,0.0017766793842205735,0.016201501803517697,0.03057615785267636
353,0.001146481699928378,0.01315938629873882,-0.03667520410415058
354,0.0039105041233704636,-0.005472756548180175,0.012669379510775151
355,-0.00021757875446397758,-0.002171663372734229,0.04300744403445772
356,0.0009668731031494413,0.009884281964108772,0.018999336738642725
357,0.0026803003831108335,0.007873717584174995,-0.00565023427404503
358,0.003618937890656486,0.0036871803749161736,-0.011130139004037413
359,0.0010357080019662494,0.018142895785238367,0.037057133171730955
360,0.001178426825507145,0.004702663377298728,0.013607707121877675
361,0.005560798196195122,0.009947717442783794,0.02873033961291495
362,0.0036656602659845463,0.008882485346731873,0.014909158180799811
363,0.001449464796726429,0.006630918088872026,0.019402167487426184
364,0.0031126563953455784,0.007484023327383904,0.03496988397044329
365,0.0016544923115254984,0.007643979721848457,-0.0201772701683381
366,0.0034452024467067936,0.009504983904946886,0.04044809074559875
367,-0.0034053861691169906,0.02171616489992876,0.017444514510635986
368,0.003781789309382417,-0.0002795088371498706,0.0327473955388505
369,-9.571309855444313e-05,0.002624933767550323,0.05925768259111385
370,0.001448545268008878,0.00846086831713435,0.03808483682210394
371,0.0026739722560803116,0.007964026563044992,0.027839183692974438
372,0.006077602698558482,0.006498463404837258,0.02453317470979134
373,0.0036576704629679613,0.014462808113282124,0.04473687133409764
374,0.002919506825563717,-0.0009784790849526985,0.053946830549037816
375,-0.0002604151219183441,0.008878357767078357,0.0050410623932687845
376,0.0016633326830733856,0.00902125221819635,0.027147012858459916
377,0.00252416900309241,0.017676140424722108,0.029905559598274335
378,0.0013401261534114364,0.01323126981845853,0.045111561836267806
379,-0.0004030576743952231,0.010719289360093837,0.03510076612849927
380,0.001242363191307003,0.01588024723288247,0.01756205872871577
381,0.0019882608238193018,0.005506110456998346,0.021014191173634327
382,-0.00016984959675401417,-0.0029187260324034852,0.053760692212229434
383,0.0002696493652857212,5.687075054641114e-05,-0.02393289797474334
384,0.0006353230558026068,-0.0021263857860732323,0.05489849930943544
385,0.0035321288974412713,0.0020444625984531953,0.06767642125548302
386,0.0034782948621470923,0.0044092205257805685,-0.031242709669838487
387,0.005768516067423858,-0.002534277048445911,-0.013466537308044937
388,0.0035405660179648473,0.022289989813203414,0.049817219218561644
389,0.0027340181608985917,0.010294231282567151,0.038778364581178865
390,0.0030708214054635695,0.008238197165112723,0.02313425213094415
391,0.001634355801521221,0.0015759208318811445,0.015091084928189764
392,-0.0012065142474073228,0.0057530608714286904,0.00023967592001805996
393,-0.00018011288234145604,0.007499267228394198,0.05031825030885872
394,0.003330806105167259,-0.00361203768052595,0.0002184747620948002
395,0.0033651035153103017,0.00011045055993301033,0.0163542178491568
396,0.0026838683410607637,0.00019887879780356062,0.023345758156099124
397,-0.0005775388024840892,0.002494786452871352,0.027910875921867227
398,-0.0010238448325865157,0.008980266054479418,0.02076005716223902
399,0.0026766476041428146,0.0076007739808686536,0.05012836365567117
400,0.0019372061511075437,0.003529866763545128,0.023827808999029056
401,0.002653118486031311,0.0064635750184300345,0.022121772399673584
402,0.0005115656307069711,0.0020693686844817476,-0.008569985461667758
403,0.004713037978051121,-0.0014912562502546068,0.006545333469630264
404,0.0004819640543419913,0.011543142423738946,0.015046508888343392
405,0.0038414378543638163,0.001981320057640708,0.02732990734082122
406,0.00028097457625752306,0.019011991500201292,-0.004013750722582515
407,0.002231801794715035,0.009838006061331662,0.030287136865863318
408,0.0013860867519691566,0.005219773265326272,0.022389251090465627
409,0.0014490140547831118,0.011735099421168384,0.06895058640652844
410,0.0007505515665895455,-0.0022012640316831636,0.01960491977343224
411,0.006062304447577454,0.0011641490328917333,0.05682026832434341
412,0.0045277141452340595,0.0026369294564338296,0.03382211518755711
413,0.00443742510429566,0.0036533946293607037,0.01718937337787907
414,0.0007051268291632606,-8.65000786633794e-05,0.007579053814072676
415,-0.0003768837699119037,0.00603829800287962,0.004976922733731969
416,0.0020731323080267964,-0.0032335932671977924,0.028830380388584362
417,0.003075978265942775,-0.00575833242502178,0.0298018125801126
418,0.0037312191060526047,-0.0012101423160896779,0.058035270350306783
419,0.0023729536875321407,0.0016962882022269702,0.02052877498621561
420,0.0026016984008543935,0.006163749683635971,0.03349459080206408
421,0.00013222387740586769,0.006672907790212521,-0.00901620123279141
422,0.0014790183445908217,0.0005462507487510176,0.005770522640633401
423,0.0037149992427064574,0.01184292039742451,0.03515164083994338
424,-0.00015311355397475243,0.0038563354519857767,0.04840211858061563
425,0.0018905572941062528,0.01865377811334102,0.030508676338244917
426,0.0019706141309778708,0.003867765748077539,0.024849498953192876
427,0.0013987341118145585,0.009525993251564379,0.04294477876669722
428,0.00035260159471110666,-0.0018402139757937325,-0.018373912538118663
429,0.0024803537820023438,-0.000572078500462341,-0.02536166647366197
430,0.0022800665413722798,0.01925817109268617,0.021889912378947052
431,0.00301368171830321,0.005941785738593568,0.019868426331051563
432,0.0031403909694696598,0.003883209999366869,0.027976371467040212
433,0.0021591149536308593,0.0018091020705305037,0.044022192431525234
434,0.0013454499950409427,0.0013262637459482834,0.03399375994863156
435,0.00016528786627811095,0.005561607176330987,0.021946946037072475
436,0.003389789692060635,0.007946544853185564,0.02161881719230484
437,0.0029488807802021595,0.012830862731115077,0.03458108573201332
438,0.0016361678948696656,-0.001667602130942151,-0.001447034617852637
439,0.0011231344697618,0.0020802690745654996,0.018088120000442926
440,0.0017050919055113258,0.008118260639531947,0.020702191162527094
441,0.0023944630533724444,0.005627834264474954,-0.021749815285971592
442,9.754410552425771e-05,0.004507993266520053,-0.004680644014317118
443,0.0025679468251450254,0.01327858220423009,0.049579450068488184
444,0.0012601790654197518,0.013018988692233752,0.02569545708350301
445,0.001060163077565297,0.0020130735153163957,0.015620474083942033
446,0.0009766788065308436,0.00607143245419557,0.026017833931421264
447,0.001598284097343404,0.0074257363333118664,0.04916271351449261
448,0.003100791982346015,-0.0024963355763984382,-0.03491049041001045
449,0.0030709079433035337,-0.001881597837445256,0.01743498696758871
450,-0.00026957163565412474,-0.004097512986233144,0.03470412815184974
451,0.0027825045421874276,0.0021555202885859153,-0.03585812680385582
452,0.0007163838713318226,0.007057336037062031,-0.01080480942081656
453,0.001864789581897001,0.004974119367510216,0.03566794937610988
