tijd,m1,m2,v
0.0,1004.9671415301124,998.6173569882882,3.0194306561430206
0.1,2241.910430089767,1928.0744259993967,3.187693186688112
0.2,3392.1534359018665,2718.0382153188257,3.380363101060269
0.30000000000000004,3951.826247205618,3024.145216944836,3.5859720774601764
0.4,4177.266492977671,3070.05261955487,3.7479872453051293
0.5,4244.15243284493,3099.0846258998395,4.041222725967299
0.6000000000000001,4286.533885357262,3059.916063863623,4.308491401147371
0.7000000000000001,4360.4517444963885,3070.7774929144553,4.402304110239233
0.8,4386.761777913906,3034.8938304675385,4.632695727359609
0.9,4466.576381564568,2975.9459741597543,4.893089226007646
1.0,4461.347599380646,3011.1509872639053,5.126563773787521
1.1,4478.6066693705925,2943.072958603617,5.279981505199364
1.2000000000000002,4573.839781651666,2825.5135972920248,5.486575440316198
1.3,4610.894671207999,2866.2055731742707,5.781840486765289
1.4000000000000001,4633.704338978852,2800.225983723867,5.890586053857619
1.5,4642.34367961941,2759.692065206598,6.246137488748618
1.6,4728.826159825463,2688.294911038092,6.397391655732588
1.7000000000000002,4730.663542279697,2682.6400626883624,6.606359118465903
1.8,4834.285646332014,2690.4388319473915,6.6920911175621764
1.9000000000000001,4805.727165244348,2639.334559793358,6.9914823334268625
2.0,4832.718389473912,2591.125854748532,7.013070707740609
2.1,4832.503136492178,2582.408285917455,7.349639119389933
2.2,4922.149820179936,2552.9372733799346,7.429890143423881
2.3000000000000003,4928.045992761167,2502.89509751414,7.663030166782822
2.4000000000000004,4992.258860817223,2499.027172809333,7.481564473970425
2.5,5069.027474283538,2429.627934318897,7.787494467510043
2.6,5065.654790462545,2347.2450076138275,7.913722387102014
2.7,5112.15452554134,2397.4352386235914,8.002225904111024
2.8000000000000003,5085.111557908157,2318.8504663173885,8.223992422081926
2.9000000000000004,5175.756228890799,2286.741272907112,8.29017474309049
3.0,5195.711624051957,2289.615197766854,8.281000287131079
3.1,5205.074216246474,2227.9647557476683,8.301520491386308
3.2,5268.889108834973,2211.937543968117,8.504404576035068
3.3000000000000003,5271.717983676873,2145.1821609841177,8.541243402277875
3.4000000000000004,5296.3130845698015,2128.9249395724864,8.63126167109202
3.5,5366.165314770303,2156.5913971630443,8.72313970453807
3.6,5388.0857181823485,2085.9996251999332,8.597642274249768
3.7,5402.114786991949,2060.043451488445,9.036457273726208
3.8000000000000003,5422.029552003341,2036.5393624879835,8.865299402550583
3.9000000000000004,5397.21824883393,2025.2775838452656,8.980629813320743
4.0,5532.651111730341,1956.7767211236135,9.080801162953366
4.1000000000000005,5439.706867623636,1958.8680604382141,9.190355789980934
4.2,5489.574662292873,1909.6316452266647,9.037397531461638
4.3,5543.520299544914,1864.569775152426,9.066747681384685
4.4,5538.808368198055,1876.576973316325,9.006411351496372
4.5,5711.795529584212,1827.4594060671916,9.087600714514696
4.6000000000000005,5696.557034687255,1794.0434426704865,9.162451972696578
4.7,5750.388909142837,1762.4804246174708,9.181175110035909
4.800000000000001,5716.249380324775,1780.3176490563121,9.071308320084777
4.9,5650.694698991196,1751.1875834659813,9.231148732618266
5.0,5765.227286508391,1723.9898583688216,9.158375360404769
5.1000000000000005,5788.388172094194,1699.299242212999,9.170870924201921
5.2,5906.963196066406,1678.8982738075717,9.141049304992702
5.300000000000001,5860.436651900693,1631.9141925994857,9.337330713362395
5.4,5913.019567269735,1611.9810660324279,9.365783386321464
5.5,5892.252180631559,1616.1852590772119,9.46353351797958
5.6000000000000005,5875.960381025462,1569.1209372675837,9.214664303513885
5.7,5864.218327122782,1558.2056414424576,9.33823141301855
5.800000000000001,5950.565760907273,1550.8385943015262,9.316007370625304
5.9,6042.06405617855,1513.1426573702888,9.575961818436898
6.0,6013.905642995287,1483.704712861823,9.229382419827772
6.1000000000000005,6026.125301607412,1472.937227642405,9.40224574439964
6.2,6046.01286226505,1455.2055853695153,9.262230425128784
6.300000000000001,5946.091202924566,1430.2049822590682,9.426609699228887
6.4,6070.207583567133,1399.6379023190198,9.367529691971844
6.5,6100.018603415664,1385.9261789917098,9.370062494661425
6.6000000000000005,6099.197166715935,1363.8222772866932,9.393127221084017
6.7,6148.664865477358,1375.9497334721666,9.461916556624063
6.800000000000001,6048.30044981933,1330.5353085194815,9.414773096723357
6.9,6182.495648910446,1332.1866607810523,9.730507698270603
7.0,6203.905840303149,1322.742461567935,9.461662548913475
7.1000000000000005,6226.478141261757,1286.649169665647,9.445885311921653
7.2,6155.433016913664,1270.8240440352438,9.331482697358982
7.300000000000001,6225.362782402274,1286.3552123364993,9.203922716135258
7.4,6279.67378810307,1220.9418919201164,9.336658292278777
7.5,6321.279768399747,1225.7273380857407,9.281516753125944
7.6000000000000005,6224.368793505175,1217.4232369997017,9.315653703320406
7.7,6298.561669994203,1194.2921447577544,9.324452060819203
7.800000000000001,6435.5007065950185,1186.0354462029206,9.196799982554833
7.9,6327.389499900233,1155.9496013565438,9.468099076655275
8.0,6280.362038187375,1147.6848065380314,9.436554889043917
8.1,6400.117673171841,1120.9999098187832,9.358704087325945
8.200000000000001,6329.366187775213,1113.1731144850462,9.55679402233292
8.3,6399.5090627398795,1092.6711211289871,9.478010758932577
8.4,6523.119840719294,1104.2922945130965,9.249833953360062
8.5,6370.184518069476,1093.3171614127273,9.32673720108106
8.6,6443.015893505187,1074.777591329198,9.306744678704824
8.700000000000001,6423.840215457172,1019.483435170845,9.298138270965785
8.8,6424.276339201374,1028.001917290344,9.548240665086833
8.9,6360.891215916654,1024.0563155392356,9.407620471867478
9.0,6558.769722509405,1001.8107966576595,9.50504313491137
